speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
dutcan1,Canastero chileno,Pseudasthenes humicola,L16291982,"3220116, Paredones CL-Bertador General Bernardo O'higgins -34.66632, -71.94014",2023-01-07 14:12,2.0,-34.666317,-71.940145,True,False,True,S125614418,
btsfin1,Platero,Rhopospina alaudina,L16291982,"3220116, Paredones CL-Bertador General Bernardo O'higgins -34.66632, -71.94014",2023-01-07 14:12,1.0,-34.666317,-71.940145,True,False,True,S125614418,
andgoo1,Piuquén,Oressochen melanopterus,L516530,PN Lauca--Lago Chungará,2023-01-07 14:04,1.0,-18.2560888,-69.1623688,True,False,False,S125965015,
puntea1,Pato puna,Spatula puna,L516530,PN Lauca--Lago Chungará,2023-01-07 14:04,1.0,-18.2560888,-69.1623688,True,False,False,S125965015,
whcpin,Pato gargantillo,Anas bahamensis,L516530,PN Lauca--Lago Chungará,2023-01-07 14:04,1.0,-18.2560888,-69.1623688,True,False,False,S125965015,
slccoo1,Tagua andina,Fulica ardesiaca,L516530,PN Lauca--Lago Chungará,2023-01-07 14:04,1.0,-18.2560888,-69.1623688,True,False,False,S125965015,
whwcin1,Churrete de alas blancas,Cinclodes atacamensis,L516530,PN Lauca--Lago Chungará,2023-01-07 14:04,1.0,-18.2560888,-69.1623688,True,False,False,S125965015,
helpip1,Bailarín chico pálido,Anthus hellmayri,L22121881,PN Laguna del Laja--Los Barros,2023-01-07 13:55,4.0,-37.4604265,-71.3174991,True,True,False,S125689376,
wanalb1,Snowy Albatross,Diomedea exulans,L22173370,"Auto selected -57.14340, -64.92729",2023-01-07 13:41,2.0,-57.143403,-64.927291,True,False,True,S126000243,
bbspet1,Golondrina de mar de vientre negro,Fregetta tropica,L22173370,"Auto selected -57.14340, -64.92729",2023-01-07 13:41,1.0,-57.143403,-64.927291,True,False,True,S126000243,
slbpri1,Petrel-paloma de pico delgado,Pachyptila belcheri,L22173370,"Auto selected -57.14340, -64.92729",2023-01-07 13:41,1.0,-57.143403,-64.927291,True,False,True,S126000243,
brnowl,Lechuza,Tyto furcata,L22508253,"Puchuncaví, Valparaíso",2023-01-07 13:30,1.0,-32.7289818,-71.4321335,True,False,True,S127861922,
orntin1,Perdiz cordillerana,Nothoprocta ornata,L570508,Putre,2023-01-07 13:24,4.0,-18.1964537,-69.5565677,True,False,False,S125646544,
bfgdov1,Tortolita boliviana,Metriopelia ceciliae,L570508,Putre,2023-01-07 13:24,26.0,-18.1964537,-69.5565677,True,False,False,S125646544,
gsgdov1,Tortolita de la puna,Metriopelia aymara,L570508,Putre,2023-01-07 13:24,5.0,-18.1964537,-69.5565677,True,False,False,S125646544,
andhil3,Picaflor de la puna,Oreotrochilus estella,L570508,Putre,2023-01-07 13:24,3.0,-18.1964537,-69.5565677,True,False,False,S125646544,
stbear2,Bandurrilla de pico recto,Ochetorhynchus ruficaudus,L570508,Putre,2023-01-07 13:24,2.0,-18.1964537,-69.5565677,True,False,False,S125646544,
whtear1,Bandurrilla de Arica,Upucerthia albigula,L570508,Putre,2023-01-07 13:24,1.0,-18.1964537,-69.5565677,True,False,False,S125646544,
crwcin1,Churrete de alas cremas,Cinclodes albiventris,L570508,Putre,2023-01-07 13:24,4.0,-18.1964537,-69.5565677,True,False,False,S125646544,
crbcan1,Canastero del norte,Asthenes dorbignyi,L570508,Putre,2023-01-07 13:24,5.0,-18.1964537,-69.5565677,True,False,False,S125646544,
cancan1,Canastero de las quebradas,Asthenes pudibunda,L570508,Putre,2023-01-07 13:24,1.0,-18.1964537,-69.5565677,True,False,False,S125646544,
ybttyr1,Cachudito del norte,Anairetes flavirostris,L570508,Putre,2023-01-07 13:24,2.0,-18.1964537,-69.5565677,True,False,False,S125646544,
rngtyr1,Dormilona de nuca rojiza,Muscisaxicola rufivertex,L570508,Putre,2023-01-07 13:24,1.0,-18.1964537,-69.5565677,True,False,False,S125646544,
chithr1,Zorzal negro,Turdus chiguanco,L570508,Putre,2023-01-07 13:24,6.0,-18.1964537,-69.5565677,True,False,False,S125646544,
hoosis1,Jilguero peruano,Spinus magellanicus,L570508,Putre,2023-01-07 13:24,9.0,-18.1964537,-69.5565677,True,False,False,S125646544,
baytan3,Naranjero,Rauenia bonariensis,L570508,Putre,2023-01-07 13:24,1.0,-18.1964537,-69.5565677,True,False,False,S125646544,
bktflo1,Comesebo negro,Diglossa brunneiventris,L570508,Putre,2023-01-07 13:24,1.0,-18.1964537,-69.5565677,True,False,False,S125646544,
bhsfin1,Cometocino del norte,Phrygilus atriceps,L570508,Putre,2023-01-07 13:24,7.0,-18.1964537,-69.5565677,True,False,False,S125646544,
absfin1,Plebeyo,Geospizopsis plebejus,L570508,Putre,2023-01-07 13:24,6.0,-18.1964537,-69.5565677,True,False,False,S125646544,
mosfin1,Yal común,Rhopospina fruticeti,L570508,Putre,2023-01-07 13:24,21.0,-18.1964537,-69.5565677,True,False,False,S125646544,
batsee1,Semillero,Catamenia analis,L570508,Putre,2023-01-07 13:24,8.0,-18.1964537,-69.5565677,True,False,False,S125646544,
crrmin1,Minero grande,Geositta isabellina,L25131738,Termas del Plomo,2023-01-07 13:00,,-33.6175552,-69.9086945,True,False,True,S141295755,
sander,Playero blanco,Calidris alba,L22108228,"Teodoro Schmidt, Araucanía, CL (-39.144, -73.256)",2023-01-07 12:35,340.0,-39.1442919,-73.2562675,True,True,True,S125613855,
manshe,Fardela atlántica,Puffinus puffinus,L22113394,"CL (-33.012, -71.651)",2023-01-07 12:34,1.0,-33.0119992,-71.651275,True,True,True,S125641386,
kelgoo1,Caranca,Chloephaga hybrida,L571412,MN Islotes de Puñihuil,2023-01-07 12:26,9.0,-41.9252706,-74.0392685,True,False,False,S125657930,
magcor1,Cormorán de las rocas,Leucocarbo magellanicus,L571412,MN Islotes de Puñihuil,2023-01-07 12:26,11.0,-41.9252706,-74.0392685,True,False,False,S125657930,
andduc1,Pato rana de pico ancho,Oxyura ferruginea,L22121848,PN Laguna del Laja--Bofedales,2023-01-07 12:25,50.0,-37.425846,-71.2667663,True,True,False,S125689195,
crachi1,Chiricoca,Ochetorhynchus melanurus,L22109708,"Calle Estero Morales, Refugio lo Valdes, Región Metropolitana, CL (-33.824, -70.052)",2023-01-07 12:09,6.0,-33.8236092,-70.0521565,True,False,True,S125621671,
bkbsht1,Mero gaucho,Agriornis montanus,L11397244,Quebrada El Arrayán - Portezuelo D-351,2023-01-07 12:09,2.0,-30.1457775,-71.061064,True,False,True,S125635229,
libher,Garza azul,Egretta caerulea,L673642,Río Elqui--Desembocadura,2023-01-07 12:00,1.0,-29.8933968,-71.2727094,True,False,False,S147209613,
burpar,Tricahue,Cyanoliseus patagonus,L673642,Río Elqui--Desembocadura,2023-01-07 12:00,5.0,-29.8933968,-71.2727094,True,False,False,S147209613,
rinkin1,Martín pescador,Megaceryle torquata,L21638998,"CL (-41.739, -72.647)",2023-01-07 11:55,1.0,-41.7393165,-72.6473371,True,False,True,S126548463,
andfli1,Pitío del norte,Colaptes rupicola,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,4.0,-18.1670566,-69.4337654,True,False,False,S125645936,
moucar1,Carancho cordillerano,Daptrius megalopterus,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,1.0,-18.1670566,-69.4337654,True,False,False,S125645936,
andneg1,Colegial del norte,Lessonia oreas,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,1.0,-18.1670566,-69.4337654,True,False,False,S125645936,
pugtyr1,Dormilona de la puna,Muscisaxicola juninensis,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,7.0,-18.1670566,-69.4337654,True,False,False,S125645936,
wfgtyr1,Dormilona gigante,Muscisaxicola albifrons,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,1.0,-18.1670566,-69.4337654,True,False,False,S125645936,
andswa2,Golondrina de los riscos,Orochelidon andecola,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,1.0,-18.1670566,-69.4337654,True,False,False,S125645936,
wtsfin1,Cometocino de Arica,Idiopsar erythronotus,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,1.0,-18.1670566,-69.4337654,True,False,False,S125645936,
wwdfin1,Diuca de alas blancas,Idiopsar speculifer,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,4.0,-18.1670566,-69.4337654,True,False,False,S125645936,
plsfin1,Pájaro plomo,Geospizopsis unicolor,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,3.0,-18.1670566,-69.4337654,True,False,False,S125645936,
bryfin1,Chirihue cordillerano,Sicalis uropygialis,L572426,PN Lauca--Las Cuevas,2023-01-07 11:52,1.0,-18.1670566,-69.4337654,True,False,False,S125645936,
moupar2,Perico cordillerano,Psilopsiagon aurifrons,L1146821,Parque Andino Juncal--Acceso,2023-01-07 11:46,1.0,-32.9001821,-70.1196384,True,False,False,S125602827,
killde,Chorlo gritón,Charadrius vociferus,L668852,Río Lluta--Desembocadura,2023-01-07 11:41,6.0,-18.4165392,-70.3224081,True,False,False,S125617211,
leasan,Playero enano,Calidris minutilla,L668852,Río Lluta--Desembocadura,2023-01-07 11:41,1.0,-18.4165392,-70.3224081,True,False,False,S125617211,
parjae,Salteador chico,Stercorarius parasiticus,L668852,Río Lluta--Desembocadura,2023-01-07 11:41,1.0,-18.4165392,-70.3224081,True,False,False,S125617211,
auscan1,Canastero del sur,Asthenes anthoides,L21605433,Aeropuerto BALMACEDA,2023-01-07 11:37,5.0,-45.9117021,-71.6940935,True,False,True,S125631489,
ongtyr1,Dormilona fraile,Muscisaxicola flavinucha,L4285645,Cerro Bandera,2023-01-07 11:34,6.0,-54.9622423,-67.635119,True,False,False,S125647226,
petkne1,Chorlo cabezón,Hesperoburhinus superciliaris,L12213142,Río Lluta--Pastizales norte,2023-01-07 11:26,8.0,-18.4017286,-70.3289151,True,False,False,S125656907,
commin1,Minero común,Geositta cunicularia,L22106925,"(-41.587, -73.667)",2023-01-07 11:15,1.0,-41.5874057,-73.6668556,True,False,True,S125606993,
giacoo1,Tagua gigante,Fulica gigantea,L1048926,PN Lauca--Chucuyo,2023-01-07 11:13,11.0,-18.2161033,-69.3014574,True,False,False,S125645336,
rubsee2,Perdicita cordillerana,Attagis gayi,L1048926,PN Lauca--Chucuyo,2023-01-07 11:13,4.0,-18.2161033,-69.3014574,True,False,False,S125645336,
andfla2,Parina grande,Phoenicoparrus andinus,L1048926,PN Lauca--Chucuyo,2023-01-07 11:13,7.0,-18.2161033,-69.3014574,True,False,False,S125645336,
jamfla1,Parina chica,Phoenicoparrus jamesi,L1048926,PN Lauca--Chucuyo,2023-01-07 11:13,28.0,-18.2161033,-69.3014574,True,False,False,S125645336,
gresht1,Mero grande,Agriornis lividus,L16606135,Posada del Parque,2023-01-07 11:03,1.0,-32.8822441,-71.4951706,True,False,True,S125617829,
pattyr2,Viudita,Colorhamphus parvirostris,L6832854,Parque Oncol--Cerro Oncol,2023-01-07 11:00,2.0,-39.6935581,-73.3142352,True,False,False,S130761037,
redpha1,Pollito de mar rojizo,Phalaropus fulicarius,L570161,Valparaíso--Pelágico,2023-01-07 10:37,18.0,-33.0008897,-71.9479179,True,False,False,S125625239,
bulalb2,Albatros de Buller,Thalassarche bulleri,L570161,Valparaíso--Pelágico,2023-01-07 10:37,3.0,-33.0008897,-71.9479179,True,False,False,S125625239,
salalb1,Albatros de Salvin,Thalassarche salvini,L570161,Valparaíso--Pelágico,2023-01-07 10:37,6.0,-33.0008897,-71.9479179,True,False,False,S125625239,
maspet3,Petrel de Masatierra,Pterodroma defilippiana,L570161,Valparaíso--Pelágico,2023-01-07 10:37,3.0,-33.0008897,-71.9479179,True,False,False,S125625239,
wespet1,Petrel de Westland,Procellaria westlandica,L570161,Valparaíso--Pelágico,2023-01-07 10:37,3.0,-33.0008897,-71.9479179,True,False,False,S125625239,
whrsan,Playero de lomo blanco,Calidris fuscicollis,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2023-01-07 10:31,35.0,-53.4619671,-69.3105555,True,False,False,S125600442,
kinpen1,Pingüino rey,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2023-01-07 10:31,93.0,-53.4619671,-69.3105555,True,False,False,S125600442,
royalb3,Albatros real del norte,Diomedea sanfordi,L22113323,"CL (-32.965, -71.818)",2023-01-07 10:30,2.0,-32.9651717,-71.81762,True,False,True,S125641036,
blasis1,Jilguero negro,Spinus atratus,L2761509,PN Lauca--Laguna Parinacota,2023-01-07 10:28,8.0,-18.2,-69.3,True,False,False,S125644935,
yersis1,Jilguero cordillerano,Spinus uropygialis,L2761509,PN Lauca--Laguna Parinacota,2023-01-07 10:28,3.0,-18.2,-69.3,True,False,False,S125644935,
stftyr1,Cazamoscas de cola corta,Muscigralla brevicauda,L16830178,Valle De Lluta,2023-01-07 10:22,1.0,-18.4277726,-70.1397601,True,True,True,S125653050,
permar1,Golondrina peruana,Progne murphyi,L16830178,Valle De Lluta,2023-01-07 10:22,1.0,-18.4277726,-70.1397601,True,True,True,S125653050,
magplo1,Chorlo de Magallanes,Pluvianellus socialis,L1090622,Laguna los Palos,2023-01-07 09:24,1.0,-52.7289114,-71.0556221,True,False,True,S125589161,
payfin1,Chirihue austral,Sicalis lebruni,L1090622,Laguna los Palos,2023-01-07 09:24,1.0,-52.7289114,-71.0556221,True,False,True,S125589161,
cingrt1,Dormilona cenicienta,Muscisaxicola cinereus,L9213428,Laguna del Inca,2023-01-07 09:20,3.0,-32.8300063,-70.1314649,True,False,False,S125592904,
andavo1,Caití,Recurvirostra andina,L516530,PN Lauca--Lago Chungará,2023-01-07 09:03,5.0,-18.2560888,-69.1623688,True,False,False,S125644080,
andlap1,Queltehue de la puna,Vanellus resplendens,L516530,PN Lauca--Lago Chungará,2023-01-07 09:03,3.0,-18.2560888,-69.1623688,True,False,False,S125644080,
punplo1,Chorlo de la puna,Anarhynchus alticola,L516530,PN Lauca--Lago Chungará,2023-01-07 09:03,7.0,-18.2560888,-69.1623688,True,False,False,S125644080,
punibi1,Cuervo de pantano de la puna,Plegadis ridgwayi,L516530,PN Lauca--Lago Chungará,2023-01-07 09:03,4.0,-18.2560888,-69.1623688,True,False,False,S125644080,
punmin1,Minero de la puna,Geositta punensis,L516530,PN Lauca--Lago Chungará,2023-01-07 09:03,1.0,-18.2560888,-69.1623688,True,False,False,S125644080,
bubear2,Bandurrilla de la puna,Upucerthia validirostris,L516530,PN Lauca--Lago Chungará,2023-01-07 09:03,2.0,-18.2560888,-69.1623688,True,False,False,S125644080,
perter2,Gaviotín chico,Sternula lorata,L28369280,Pampa,2023-01-07 08:00,1.0,-23.0491496,-70.361553,True,False,True,S156799287,
yelpip3,Bailarín chico peruano,Anthus peruvianus,L12213142,Río Lluta--Pastizales norte,2023-01-07 07:55,1.0,-18.4017286,-70.3289151,True,True,False,S125588099,
cibgrt1,Dormilona rufa,Muscisaxicola capistratus,L572718,MN Laguna de los Cisnes,2023-01-07 07:48,2.0,-53.2465985,-70.3735364,True,False,False,S125587014,
torduc1,Pato cortacorrientes,Merganetta armata,L27419220,PN Laguna del Laja--Parque Antuco,2023-01-07 06:30,1.0,-37.3942584,-71.4245046,True,False,False,S125588425,
brnowl,Lechuza,Tyto furcata,L13433714,Fundo El Burro,2023-01-08 22:48,1.0,-41.024109,-73.1321295,True,False,False,S125751859,
soulap1,Queltehue común,Vanellus chilensis,L22129702,"85 Calle Pimpinela, Machalí, O'Higgins, CL (-34.16, -70.668)",2023-01-08 22:34,2.0,-34.1604548,-70.668221,True,False,True,S125885542,
creduc1,Pato juarjual,Lophonetta specularioides,L11282982,Puerto Natales--Muelle Viejo,2023-01-08 22:30,7.0,-51.7291708,-72.5145714,True,False,False,S125749379,
magoys1,Pilpilén austral,Haematopus leucopodus,L11282982,Puerto Natales--Muelle Viejo,2023-01-08 22:30,1.0,-51.7291708,-72.5145714,True,False,False,S125749379,
magpen1,Pingüino de Magallanes,Spheniscus magellanicus,L22187467,"Isla Nueva, Chile",2023-01-08 22:30,300.0,-55.2663422,-66.4126588,True,False,True,S126081431,
bkbalb,Albatros de ceja negra,Thalassarche melanophris,L22187467,"Isla Nueva, Chile",2023-01-08 22:30,50.0,-55.2663422,-66.4126588,True,False,True,S126081431,
whcpet1,Petrel de barba blanca,Procellaria aequinoctialis,L22187467,"Isla Nueva, Chile",2023-01-08 22:30,3.0,-55.2663422,-66.4126588,True,False,True,S126081431,
sooshe,Fardela negra,Ardenna grisea,L22187467,"Isla Nueva, Chile",2023-01-08 22:30,20.0,-55.2663422,-66.4126588,True,False,True,S126081431,
impcor1,Cormorán imperial,Leucocarbo atriceps,L22187467,"Isla Nueva, Chile",2023-01-08 22:30,4.0,-55.2663422,-66.4126588,True,False,True,S126081431,
bcnher,Huairavo común,Nycticorax nycticorax,L11282982,Puerto Natales--Muelle Viejo,2023-01-08 22:30,1.0,-51.7291708,-72.5145714,True,False,False,S125749379,
chipig2,Torcaza,Patagioenas araucana,L22335318,"035 Las Dalias, Los Laureles, Araucanía, CL (-38.989, -72.255)",2023-01-08 21:28,6.0,-38.9892633,-72.2554642,True,False,True,S126878408,
eardov1,Tórtola,Zenaida auriculata,L22335318,"035 Las Dalias, Los Laureles, Araucanía, CL (-38.989, -72.255)",2023-01-08 21:28,1.0,-38.9892633,-72.2554642,True,False,True,S126878408,
brhgul2,Gaviota cáhuil,Chroicocephalus maculipennis,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,7.0,-39.8229956,-73.280643,True,False,True,S125746506,
neocor,Yeco,Nannopterum brasilianum,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,1.0,-39.8229956,-73.280643,True,False,True,S125746506,
bkfibi1,Bandurria común,Theristicus melanopis,L22335318,"035 Las Dalias, Los Laureles, Araucanía, CL (-38.989, -72.255)",2023-01-08 21:28,11.0,-38.9892633,-72.2554642,True,False,True,S126878408,
rinkin1,Martín pescador,Megaceryle torquata,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,1.0,-39.8229956,-73.280643,True,False,True,S125746506,
y00678,Traro,Caracara plancus,L22335318,"035 Las Dalias, Los Laureles, Araucanía, CL (-38.989, -72.255)",2023-01-08 21:28,3.0,-38.9892633,-72.2554642,True,False,True,S126878408,
chicar1,Tiuque,Daptrius chimango,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,5.0,-39.8229956,-73.280643,True,False,True,S125746506,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L22335318,"035 Las Dalias, Los Laureles, Araucanía, CL (-38.989, -72.255)",2023-01-08 21:28,2.0,-38.9892633,-72.2554642,True,False,True,S126878408,
thtray1,Rayadito,Aphrastura spinicauda,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,2.0,-39.8229956,-73.280643,True,False,True,S125746506,
chiswa1,Golondrina chilena,Tachycineta leucopyga,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,1.0,-39.8229956,-73.280643,True,False,True,S125746506,
chimoc1,Tenca chilena,Mimus thenca,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,2.0,-39.8229956,-73.280643,True,False,True,S125746506,
austhr1,Zorzal patagónico,Turdus falcklandii,L18557618,Los Notros de Curiñanco,2023-01-08 21:28,3.0,-39.8229956,-73.280643,True,False,True,S125746506,
chifla1,Flamenco chileno,Phoenicopterus chilensis,L22132750,"Ruta 9 Norte, Torres del Paine CL-Magallanes and Antartica Chilena (-51.4549,-72.4815)",2023-01-08 21:24,1.0,-51.454865,-72.481491,True,False,True,S125748456,
gregre1,Huala,Podiceps major,L4420517,Laguna Figueroa,2023-01-08 21:22,3.0,-51.3874769,-72.4432898,True,False,False,S125748490,
cinhar1,Vari ceniciento,Circus cinereus,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,1.0,-41.438494,-72.922582,True,False,False,S125747568,
sheowl,Nuco,Asio flammeus,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,1.0,-41.438494,-72.922582,True,False,False,S125747568,
magtap1,Churrín del sur,Scytalopus magellanicus,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,1.0,-41.438494,-72.922582,True,False,False,S125747568,
rutpla1,Rara,Phytotoma rara,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,1.0,-41.438494,-72.922582,True,False,False,S125747568,
whcela1,Fío-fío,Elaenia albiceps,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,6.0,-41.438494,-72.922582,True,False,False,S125747568,
spetyr1,Run-run,Hymenops perspicillatus,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,3.0,-41.438494,-72.922582,True,False,False,S125747568,
houwre4,Chercán común,Troglodytes musculus,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,2.0,-41.438494,-72.922582,True,False,False,S125747568,
corpip1,Bailarín chico común,Anthus correndera,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,1.0,-41.438494,-72.922582,True,False,False,S125747568,
rucspa1,Chincol,Zonotrichia capensis,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,7.0,-41.438494,-72.922582,True,False,False,S125747568,
gryfin1,Chirihue común,Sicalis luteola,L6968952,Pampa Jardín Oriente,2023-01-08 21:17,5.0,-41.438494,-72.922582,True,False,False,S125747568,
yebtea1,Pato jergón chico,Anas flavirostris,L22132121,"T-39, Los Lagos, Los Ríos, CL (-39,867, -72,781)",2023-01-08 21:10,9.0,-39.8674487,-72.7814901,True,False,True,S125745092,
greyel,Pitotoy grande,Tringa melanoleuca,L22132121,"T-39, Los Lagos, Los Ríos, CL (-39,867, -72,781)",2023-01-08 21:10,3.0,-39.8674487,-72.7814901,True,False,True,S125745092,
ausbla1,Tordo,Curaeus curaeus,L17120558,"V-155, Llanquihue, Los Lagos, CL (-41,235, -73,012)",2023-01-08 21:08,1.0,-41.2353867,-73.0116354,True,False,True,S125745323,
houspa,Gorrión,Passer domesticus,L11592801,"Pasaje Isaura Abrigo 2196–2220, Curicó CL-Maule -34.96834, -71.21980",2023-01-08 21:04,18.0,-34.968343,-71.219799,True,False,True,S125744978,N
rebhaw2,Aguilucho común,Geranoaetus polyosoma,L12368123,Cementerio Parque Concepción,2023-01-08 21:03,1.0,-36.8195005,-73.0763226,True,False,False,S125744207,
pigdov1,Tortolita cuyana,Columbina picui,L20473017,Universidad de Concepción--Campus Chillán,2023-01-08 20:48,2.0,-36.595976,-72.0841944,True,False,False,S126072842,
shicow,Mirlo común,Molothrus bonariensis,L20473017,Universidad de Concepción--Campus Chillán,2023-01-08 20:48,5.0,-36.595976,-72.0841944,True,False,False,S126072842,
grbfir1,Picaflor chico,Sephanoides sephaniodes,L13433714,Fundo El Burro,2023-01-08 20:39,1.0,-41.024109,-73.1321295,True,False,False,S125742803,
blkvul,Jote de cabeza negra,Coragyps atratus,L13433714,Fundo El Burro,2023-01-08 20:39,2.0,-41.024109,-73.1321295,True,False,False,S125742803,
slbpar1,Choroy,Enicognathus leptorhynchus,L13433714,Fundo El Burro,2023-01-08 20:39,4.0,-41.024109,-73.1321295,True,False,False,S125742803,
fiediu1,Diucón,Pyrope pyrope,L13433714,Fundo El Burro,2023-01-08 20:39,2.0,-41.024109,-73.1321295,True,False,False,S125742803,
kelgul,Gaviota dominicana,Larus dominicanus,L3340351,Chile Chico--aeródromo,2023-01-08 20:36,1.0,-46.5824997,-71.69034,True,False,False,S125743365,
commin1,Minero común,Geositta cunicularia,L3340351,Chile Chico--aeródromo,2023-01-08 20:36,1.0,-46.5824997,-71.69034,True,False,False,S125743365,
bawswa1,Golondrina de dorso negro,Pygochelidon cyanoleuca,L3340351,Chile Chico--aeródromo,2023-01-08 20:36,4.0,-46.5824997,-71.69034,True,False,False,S125743365,
patmoc1,Tenca patagónica,Mimus patagonicus,L3340351,Chile Chico--aeródromo,2023-01-08 20:36,5.0,-46.5824997,-71.69034,True,False,False,S125743365,
aupowl1,Chuncho austral,Glaucidium nana,L8535127,"6773 Nocedal, La Reina, Región Metropolitana, CL (-33,437, -70,562)",2023-01-08 20:32,1.0,-33.4373433,-70.5619437,True,False,True,S125742874,
tuttyr1,Cachudito común,Anairetes parulus,L8535127,"6773 Nocedal, La Reina, Región Metropolitana, CL (-33,437, -70,562)",2023-01-08 20:32,2.0,-33.4373433,-70.5619437,True,False,True,S125742874,
rocpig,Paloma doméstica,Columba livia,L15917737,"Parque El Golf, Maipú, RM, CL (-33,468, -70,753)",2023-01-08 20:31,5.0,-33.4678688,-70.7528027,True,False,True,S125748739,N
blaoys1,Pilpilén negro,Haematopus ater,L20938355,Caleta El Huáscar,2023-01-08 20:23,1.0,-23.736526,-70.4414553,True,False,False,S125741998,
whimbr,Zarapito común,Numenius phaeopus,L20938355,Caleta El Huáscar,2023-01-08 20:23,3.0,-23.736526,-70.4414553,True,False,False,S125741998,
grygul,Gaviota garuma,Leucophaeus modestus,L20938355,Caleta El Huáscar,2023-01-08 20:23,35.0,-23.736526,-70.4414553,True,False,False,S125741998,
fragul,Gaviota de Franklin,Leucophaeus pipixcan,L20938355,Caleta El Huáscar,2023-01-08 20:23,3.0,-23.736526,-70.4414553,True,False,False,S125741998,
eleter1,Gaviotín elegante,Thalasseus elegans,L20938355,Caleta El Huáscar,2023-01-08 20:23,16.0,-23.736526,-70.4414553,True,False,False,S125741998,
perboo1,Piquero de Humboldt,Sula variegata,L20938355,Caleta El Huáscar,2023-01-08 20:23,13.0,-23.736526,-70.4414553,True,False,False,S125741998,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L20938355,Caleta El Huáscar,2023-01-08 20:23,30.0,-23.736526,-70.4414553,True,False,False,S125741998,
wepdov1,Paloma de alas blancas,Zenaida meloda,L22131639,"Plaza de Armas de San Felipe, San Felipe CL-Valparaíso -32.75090, -70.72515",2023-01-08 20:13,1.0,-32.750904,-70.725147,True,False,True,S125743436,
codfin1,Diuca común,Diuca diuca,L22131639,"Plaza de Armas de San Felipe, San Felipe CL-Valparaíso -32.75090, -70.72515",2023-01-08 20:13,1.0,-32.750904,-70.725147,True,False,True,S125743436,
giahum1,Picaflor gigante,Patagona gigas,L2773246,Mi Jardín,2023-01-08 20:04,1.0,-31.6340747,-71.1660148,True,False,True,S125740838,
strwoo6,Carpinterito,Dryobates lignarius,L2773246,Mi Jardín,2023-01-08 20:04,1.0,-31.6340747,-71.1660148,True,False,True,S125740838,
cosswa1,Cisne coscoroba,Coscoroba coscoroba,L22131435,"San Gregorio, Magallanes y la Antártica Chilena, CL (-52.425, -69.582)",2023-01-08 20:02,3.0,-52.424579,-69.5817389,True,False,True,S125740958,
uplgoo1,Caiquén,Chloephaga picta,L22131435,"San Gregorio, Magallanes y la Antártica Chilena, CL (-52.425, -69.582)",2023-01-08 20:02,500.0,-52.424579,-69.5817389,True,False,True,S125740958,
redsho1,Pato cuchara,Spatula platalea,L22131435,"San Gregorio, Magallanes y la Antártica Chilena, CL (-52.425, -69.582)",2023-01-08 20:02,20.0,-52.424579,-69.5817389,True,False,True,S125740958,
chiwig1,Pato real,Mareca sibilatrix,L22131435,"San Gregorio, Magallanes y la Antártica Chilena, CL (-52.425, -69.582)",2023-01-08 20:02,14.0,-52.424579,-69.5817389,True,False,True,S125740958,
yebpin1,Pato jergón grande,Anas georgica,L22131435,"San Gregorio, Magallanes y la Antártica Chilena, CL (-52.425, -69.582)",2023-01-08 20:02,20.0,-52.424579,-69.5817389,True,False,True,S125740958,
whwcoo1,Tagua chica,Fulica leucoptera,L22131435,"San Gregorio, Magallanes y la Antártica Chilena, CL (-52.425, -69.582)",2023-01-08 20:02,6.0,-52.424579,-69.5817389,True,False,True,S125740958,
