speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
greegr,Garza grande,Ardea alba,L4200776,Río Laraquete--Desembocadura,2025-01-03 21:03,1.0,-37.163634,-73.1878495,True,False,False,S207896299,
turvul,Jote de cabeza colorada,Cathartes aura,L4200776,Río Laraquete--Desembocadura,2025-01-03 21:03,3.0,-37.163634,-73.1878495,True,False,False,S207896299,
hrshaw,Peuco,Parabuteo unicinctus,L4200776,Río Laraquete--Desembocadura,2025-01-03 21:03,1.0,-37.163634,-73.1878495,True,False,False,S207896299,
houspa,Gorrión,Passer domesticus,L10126478,HQ La Cisterna,2025-01-03 20:53,1.0,-33.5280232,-70.6637588,True,False,True,S207894613,N
neocor,Yeco,Nannopterum brasilianum,L19748157,Cabaña,2025-01-03 20:49,2.0,-39.8669121,-73.3989988,True,False,True,S207894950,
pmtspi1,Tijeral común,Leptasthenura aegithaloides,L12275929,Castro--Palafitos de Pedro Montt,2025-01-03 20:44,1.0,-42.4706963,-73.7651984,True,False,False,S207895524,
tuttyr1,Cachudito común,Anairetes parulus,L12275929,Castro--Palafitos de Pedro Montt,2025-01-03 20:44,,-42.4706963,-73.7651984,True,False,False,S207895524,
speduc2,Pato anteojillo,Speculanas specularis,L39146653,"Termas de Manzanar, Manzanar, Araucanía, CL (-38,466, -71,709)",2025-01-03 20:37,6.0,-38.4655592,-71.7094069,True,False,True,S207892694,
magcor1,Cormorán de las rocas,Leucocarbo magellanicus,L8646329,Muelle Enrique Avello,2025-01-03 20:36,180.0,-53.1438199,-70.8795391,True,False,False,S207903061,
cthhue1,Hued-hued castaño,Pteroptochos castaneus,L18181690,Los Tordos,2025-01-03 20:34,2.0,-36.8546128,-72.995856,True,False,True,S209101274,
ocftap1,Churrín de la Mocha,Eugralla paradoxa,L18181690,Los Tordos,2025-01-03 20:34,1.0,-36.8546128,-72.995856,True,False,True,S209101274,
dustap1,Churrín del norte,Scytalopus fuscus,L18181690,Los Tordos,2025-01-03 20:34,1.0,-36.8546128,-72.995856,True,False,True,S209101274,
saffin,Chirihue azafrán,Sicalis flaveola,L21403722,Plaza Juan Costa,2025-01-03 20:29,1.0,-41.3222418,-72.9867889,True,False,False,S207891897,
auscan1,Canastero del sur,Asthenes anthoides,L1030742,PN Torres del Paine--Laguna Los Juncos,2025-01-03 20:26,1.0,-51.0273604,-72.7756906,True,False,False,S209130418,
spetyr1,Run-run,Hymenops perspicillatus,L1030742,PN Torres del Paine--Laguna Los Juncos,2025-01-03 20:26,3.0,-51.0273604,-72.7756906,True,False,False,S209130418,
dowcra1,Burrito negruzco,Laterallus spilopterus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-03 20:24,2.0,-36.7294982,-73.0922676,True,False,False,S207899910,
ameoys,Pilpilén común,Haematopus palliatus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-03 20:24,2.0,-36.7294982,-73.0922676,True,False,False,S207899910,
categr1,Garza bueyera,Ardea ibis,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-03 20:24,10.0,-36.7294982,-73.0922676,True,False,False,S207899910,
burowl,Pequén,Athene cunicularia,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-03 20:24,1.0,-36.7294982,-73.0922676,True,False,False,S207899910,
yewbla2,Trile,Agelasticus thilius,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-03 20:24,2.0,-36.7294982,-73.0922676,True,False,False,S207899910,
whimbr,Zarapito común,Numenius phaeopus,L21171245,"Curinanco, Los Ríos",2025-01-03 20:14,8.0,-39.7447289,-73.3921437,True,False,True,S207893479,
grygul,Gaviota garuma,Leucophaeus modestus,L21171245,"Curinanco, Los Ríos",2025-01-03 20:14,9.0,-39.7447289,-73.3921437,True,False,True,S207893479,
pifshe,Fardela blanca,Ardenna creatopus,L21171245,"Curinanco, Los Ríos",2025-01-03 20:14,15.0,-39.7447289,-73.3921437,True,False,True,S207893479,
sooshe,Fardela negra,Ardenna grisea,L21171245,"Curinanco, Los Ríos",2025-01-03 20:14,105.0,-39.7447289,-73.3921437,True,False,True,S207893479,
relcor1,Lile,Poikilocarbo gaimardi,L21171245,"Curinanco, Los Ríos",2025-01-03 20:14,3.0,-39.7447289,-73.3921437,True,False,True,S207893479,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L21171245,"Curinanco, Los Ríos",2025-01-03 20:14,2.0,-39.7447289,-73.3921437,True,False,True,S207893479,
chifli1,Pitío austral,Colaptes pitius,L39149128,"U-496, Osorno, Los Lagos, CL (-40.623, -73.128)",2025-01-03 20:11,1.0,-40.6225809,-73.1275412,True,False,True,S207904735,
whttre2,Comesebo grande,Pygarrhichas albogularis,L39149128,"U-496, Osorno, Los Lagos, CL (-40.623, -73.128)",2025-01-03 20:11,1.0,-40.6225809,-73.1275412,True,False,True,S207904735,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L39149128,"U-496, Osorno, Los Lagos, CL (-40.623, -73.128)",2025-01-03 20:11,1.0,-40.6225809,-73.1275412,True,False,True,S207904735,
plurai1,Pidén común,Pardirallus sanguinolentus,L5238657,Chonchi,2025-01-03 20:07,1.0,-42.6208266,-73.770191,True,False,False,S209259362,
cocher1,Garza cuca,Ardea cocoi,L41909247,Río Biobío - Springhill,2025-01-03 19:52,1.0,-36.827874,-73.10272,True,False,True,S207899338,
gregre1,Huala,Podiceps major,L5766792,Valdivia--Costanera Río Calle-Calle,2025-01-03 19:50,1.0,-39.8091954,-73.2438755,True,False,False,S207888357,
rocpig,Paloma doméstica,Columba livia,L24313557,Los chañares,2025-01-03 19:48,2.0,-28.5045772,-71.0950202,True,False,True,S208379046,N
pigdov1,Tortolita cuyana,Columbina picui,L24313557,Los chañares,2025-01-03 19:48,2.0,-28.5045772,-71.0950202,True,False,True,S208379046,
wepdov1,Paloma de alas blancas,Zenaida meloda,L24313557,Los chañares,2025-01-03 19:48,1.0,-28.5045772,-71.0950202,True,False,True,S208379046,
oashum1,Picaflor del norte,Rhodopis vesper,L24313557,Los chañares,2025-01-03 19:48,1.0,-28.5045772,-71.0950202,True,False,True,S208379046,
soasni3,Becacina común,Gallinago magellanica,L24313557,Los chañares,2025-01-03 19:48,2.0,-28.5045772,-71.0950202,True,False,True,S208379046,
lesyel,Pitotoy chico,Tringa flavipes,L24313557,Los chañares,2025-01-03 19:48,1.0,-28.5045772,-71.0950202,True,False,True,S208379046,
shicow,Mirlo común,Molothrus bonariensis,L24313557,Los chañares,2025-01-03 19:48,5.0,-28.5045772,-71.0950202,True,False,True,S208379046,
codfin1,Diuca común,Diuca diuca,L24313557,Los chañares,2025-01-03 19:48,3.0,-28.5045772,-71.0950202,True,False,True,S208379046,
monpar,Cotorra,Myiopsitta monachus,L6088847,Estadio Nacional,2025-01-03 19:41,14.0,-33.462796,-70.6103311,True,False,False,S207909741,N
whcpin,Pato gargantillo,Anas bahamensis,L10559998,Canal El Morro--Desembocadura,2025-01-03 19:40,19.0,-36.7233074,-73.1026922,True,False,False,S207899608,
rudtur,Playero vuelvepiedras,Arenaria interpres,L10559998,Canal El Morro--Desembocadura,2025-01-03 19:40,2.0,-36.7233074,-73.1026922,True,False,False,S207899608,
truter,Gaviotín piquerito,Sterna trudeaui,L10559998,Canal El Morro--Desembocadura,2025-01-03 19:40,1.0,-36.7233074,-73.1026922,True,False,False,S207899608,
eleter1,Gaviotín elegante,Thalasseus elegans,L10559998,Canal El Morro--Desembocadura,2025-01-03 19:40,55.0,-36.7233074,-73.1026922,True,False,False,S207899608,
giahum1,Picaflor gigante,Patagona gigas,L25259469,"Parcelas, Quilimarí",2025-01-03 19:33,1.0,-32.1134226,-71.5039652,True,False,True,S207885673,
dutcan1,Canastero chileno,Pseudasthenes humicola,L39172053,Playa Las Rocas - Bucalemu,2025-01-03 19:28,3.0,-34.6466263,-72.0484379,True,False,True,S208008231,
btsfin1,Platero,Rhopospina alaudina,L39172053,Playa Las Rocas - Bucalemu,2025-01-03 19:28,1.0,-34.6466263,-72.0484379,True,False,True,S208008231,
calqua,Codorniz,Callipepla californica,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,5.0,-33.6255746,-71.6253229,True,False,False,S207912344,N
greyel,Pitotoy grande,Tringa melanoleuca,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,2.0,-33.6255746,-71.6253229,True,False,False,S207912344,
sander,Playero blanco,Calidris alba,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,5.0,-33.6255746,-71.6253229,True,False,False,S207912344,
blkski,Rayador,Rynchops niger,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,350.0,-33.6255746,-71.6253229,True,False,False,S207912344,
wrlrus1,Trabajador,Phleocryptes melanops,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,1.0,-33.6255746,-71.6253229,True,False,False,S207912344,
ticdor1,Pájaro amarillo,Pseudocolopteryx citreola,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,2.0,-33.6255746,-71.6253229,True,False,False,S207912344,
barswa,Golondrina bermeja,Hirundo rustica,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 19:10,1.0,-33.6255746,-71.6253229,True,False,False,S207912344,
cintea,Pato colorado,Spatula cyanoptera,L2936303,Punta Teatinos--Casa SAG,2025-01-03 19:08,1.0,-29.8163607,-71.2854297,True,False,False,S207889888,
bknsti,Perrito,Himantopus mexicanus,L2936303,Punta Teatinos--Casa SAG,2025-01-03 19:08,8.0,-29.8163607,-71.2854297,True,False,False,S207889888,
whtgre3,Pimpollo común,Rollandia rolland,L2936303,Punta Teatinos--Casa SAG,2025-01-03 19:08,1.0,-29.8163607,-71.2854297,True,False,False,S207889888,
mcrtyr1,Siete colores,Tachuris rubrigastra,L2936303,Punta Teatinos--Casa SAG,2025-01-03 19:08,1.0,-29.8163607,-71.2854297,True,False,False,S207889888,
gresht1,Mero grande,Agriornis lividus,L2936303,Punta Teatinos--Casa SAG,2025-01-03 19:08,1.0,-29.8163607,-71.2854297,True,False,False,S207889888,
chisku1,Salteador chileno,Stercorarius chilensis,L5751020,Río de las Minas--Desembocadura,2025-01-03 19:06,1.0,-53.1630859,-70.8897972,True,False,False,S207903021,
impcor1,Cormorán imperial,Leucocarbo atriceps,L39970392,"Aisén, CL-AI, CL",2025-01-03 18:59,3.0,-45.021915,-73.6039583,True,False,True,S211972002,
blkrai,Pidencito,Laterallus jamaicensis,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2025-01-03 18:46,1.0,-33.6255746,-71.6253229,True,True,False,S208002338,
pibgre,Picurio,Podilymbus podiceps,L3122691,Parque O'Higgins,2025-01-03 18:33,1.0,-33.4654587,-70.6599212,True,False,False,S207888691,
whthaw1,Aguilucho chico,Buteo albigula,L39146054,"Ruta 202, Valdivia, Los Ríos, CL (-39.753, -73.229)",2025-01-03 18:31,1.0,-39.7529126,-73.2289817,True,False,True,S207890182,
refcoo1,Tagua de frente roja,Fulica rufifrons,L3679772,Canal Ifarle,2025-01-03 18:29,2.0,-36.7461661,-73.0837101,True,False,False,S207899518,
hudgod,Zarapito de pico recto,Limosa haemastica,L3679772,Canal Ifarle,2025-01-03 18:29,1.0,-36.7461661,-73.0837101,True,False,False,S207899518,
wilpha,Pollito de mar tricolor,Phalaropus tricolor,L3679772,Canal Ifarle,2025-01-03 18:29,12.0,-36.7461661,-73.0837101,True,False,False,S207899518,
semsan,Playero semipalmado,Calidris pusilla,L3679772,Canal Ifarle,2025-01-03 18:29,30.0,-36.7461661,-73.0837101,True,True,False,S207899518,
redjun,Gallo,Gallus gallus,L3014379,Rano Kau,2025-01-03 18:28,,-27.186414,-109.4406402,True,False,False,S207894959,X
whttro,Ave del trópico de cola blanca,Phaethon lepturus,L3014379,Rano Kau,2025-01-03 18:28,1.0,-27.186414,-109.4406402,True,False,False,S207894959,
kerpet,Petrel de Kermadec,Pterodroma neglecta,L3014379,Rano Kau,2025-01-03 18:28,1.0,-27.186414,-109.4406402,True,False,False,S207894959,
chitin1,Perdiz chilena,Nothoprocta perdicaria,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,1.0,-27.2000032,-109.4542229,True,False,False,S208013212,N
blaoys1,Pilpilén negro,Haematopus ater,L582952,Estero Marga Marga--Desembocadura,2025-01-03 18:22,3.0,-33.0196359,-71.5619856,True,False,False,S207880243,
brnnod,Gaviotín de San Félix,Anous stolidus,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,20.0,-27.2000032,-109.4542229,True,False,False,S208013212,
grynod1,Gaviotín de San Ambrosio,Anous albivitta,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,8.0,-27.2000032,-109.4542229,True,False,False,S208013212,
herpet2,Petrel de Herald,Pterodroma heraldica,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,2.0,-27.2000032,-109.4542229,True,False,False,S208013212,
henpet1,Petrel de Henderson,Pterodroma atrata,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,2.0,-27.2000032,-109.4542229,True,False,False,S208013212,
jufpet,Petrel de Juan Fernández,Pterodroma externa,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,2.0,-27.2000032,-109.4542229,True,False,False,S208013212,
phopet1,Petrel de Fénix,Pterodroma alba,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,1.0,-27.2000032,-109.4542229,True,False,False,S208013212,
masboo,Piquero blanco,Sula dactylatra,L3013157,Motu Nui / Motu Iti,2025-01-03 18:22,20.0,-27.2000032,-109.4542229,True,False,False,S208013212,
spfgal1,Tagüita común,Porphyriops melanops,L36269945,potrero tras deptos por donde pasa un canal,2025-01-03 18:20,1.0,-36.5904288,-72.101393,True,False,True,S207911972,
seacin1,Churrete costero,Cinclodes nigrofumosus,L39143405,"930 Lautaro, Quintero, Valparaíso, CL (-32,775, -71,539)",2025-01-03 18:17,3.0,-32.7749,-71.5385017,True,False,True,S207877621,
burpar,Tricahue,Cyanoliseus patagonus,L2723239,Quebrada el Arrayán--Cerro el Chivato,2025-01-03 18:15,18.0,-30.0192665,-71.0080307,True,False,False,S207886746,
moutur1,Turca,Pteroptochos megapodius,L2723239,Quebrada el Arrayán--Cerro el Chivato,2025-01-03 18:15,2.0,-30.0192665,-71.0080307,True,False,False,S207886746,
whttap1,Tapaculo,Scelorchilus albicollis,L2723239,Quebrada el Arrayán--Cerro el Chivato,2025-01-03 18:15,5.0,-30.0192665,-71.0080307,True,False,False,S207886746,
crachi1,Chiricoca,Ochetorhynchus melanurus,L2723239,Quebrada el Arrayán--Cerro el Chivato,2025-01-03 18:15,3.0,-30.0192665,-71.0080307,True,False,False,S207886746,
scrcow1,Mirlo de pico corto,Molothrus rufoaxillaris,L4662394,Lagunita Arturo Phillips,2025-01-03 18:15,1.0,-33.6295391,-71.6257203,True,True,False,S208000364,
whwcoo1,Tagua chica,Fulica leucoptera,L516512,Embalse Leyda,2025-01-03 18:04,52.0,-33.6196941,-71.492672,True,False,False,S207876061,
willet1,Playero grande,Tringa semipalmata,L571538,Hoteles Arica y Apacheta,2025-01-03 18:02,25.0,-18.4907641,-70.3291285,True,False,False,S207874915,
surfbi,Playero de las rompientes,Calidris virgata,L571538,Hoteles Arica y Apacheta,2025-01-03 18:02,10.0,-18.4907641,-70.3291285,True,False,False,S207874915,
incter1,Gaviotín monja,Larosterna inca,L571538,Hoteles Arica y Apacheta,2025-01-03 18:02,300.0,-18.4907641,-70.3291285,True,False,False,S207874915,
perboo1,Piquero de Humboldt,Sula variegata,L571538,Hoteles Arica y Apacheta,2025-01-03 18:02,6.0,-18.4907641,-70.3291285,True,False,False,S207874915,
bkbplo,Chorlo ártico,Pluvialis squatarola,L39144414,"Horizonte, Arica, Arica y Parinacota, CL (-18.402, -70.334)",2025-01-03 17:58,2.0,-18.401994,-70.3336816,True,False,True,S207882507,
soater1,Gaviotín sudamericano,Sterna hirundinacea,L39144414,"Horizonte, Arica, Arica y Parinacota, CL (-18.402, -70.334)",2025-01-03 17:58,54.0,-18.401994,-70.3336816,True,False,True,S207882507,
comter,Gaviotín boreal,Sterna hirundo,L39144414,"Horizonte, Arica, Arica y Parinacota, CL (-18.402, -70.334)",2025-01-03 17:58,15.0,-18.401994,-70.3336816,True,False,True,S207882507,
flistd1,Quetru no volador,Tachyeres pteneres,L28362253,Cabo Froward,2025-01-03 17:34,2.0,-53.7426877,-70.9704033,True,False,False,S207891153,
bkbalb,Albatros de ceja negra,Thalassarche melanophris,L28362253,Cabo Froward,2025-01-03 17:34,1.0,-53.7426877,-70.9704033,True,False,False,S207891153,
gyfcin1,Churrete chico,Cinclodes oustaleti,L3279743,Ten-Ten,2025-01-03 17:23,,-42.4682508,-73.7639773,True,False,False,S207868406,
lakduc1,Pato rana de pico delgado,Oxyura vittata,L856958,Tranque La Dehesa (Humedal Urbano),2025-01-03 17:16,14.0,-33.3271983,-70.5282301,True,False,False,S207876525,
whfibi,Cuervo de pantano común,Plegadis chihi,L2345204,Complejo Humedal Rocuant-Andalién,2025-01-03 17:11,1.0,-36.7393839,-73.0612278,True,False,False,S207898696,
ruhgoo1,Canquén colorado,Chloephaga rubidiceps,L22503152,San Juan,2025-01-03 17:08,2.0,-53.6407029,-70.9467555,True,False,False,S207903975,
dolgul2,Gaviota austral,Leucophaeus scoresbii,L22503152,San Juan,2025-01-03 17:08,1.0,-53.6407029,-70.9467555,True,False,False,S207903975,
killde,Chorlo gritón,Charadrius vociferus,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,2.0,-18.4165392,-70.3224081,True,False,False,S207872122,
sposan,Playero manchado,Actitis macularius,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
leasan,Playero enano,Calidris minutilla,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
belgul,Gaviota peruana,Larus belcheri,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
gubter2,Gaviotín de pico negro,Gelochelidon nilotica,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,True,False,S207872122,
punibi1,Cuervo de pantano de la puna,Plegadis ridgwayi,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
libher,Garza azul,Egretta caerulea,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,2.0,-18.4165392,-70.3224081,True,False,False,S207872122,
osprey,Águila pescadora,Pandion haliaetus,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,True,False,S207872122,
perfal,Halcón peregrino,Falco peregrinus,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
permea1,Loica peruana,Leistes bellicosus,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
slbfin3,Pizarrita,Xenospingus concolor,L668852,Río Lluta--Desembocadura,2025-01-03 16:42,1.0,-18.4165392,-70.3224081,True,False,False,S207872122,
semplo,Chorlo semipalmado,Charadrius semipalmatus,L3363886,Río Blanco--Desembocadura,2025-01-03 16:36,2.0,-42.9222175,-72.7198792,True,True,False,S207894331,
twbplo1,Chorlo de doble collar,Anarhynchus falklandicus,L3363886,Río Blanco--Desembocadura,2025-01-03 16:36,16.0,-42.9222175,-72.7198792,True,False,False,S207894331,
baisan,Playero de Baird,Calidris bairdii,L3363886,Río Blanco--Desembocadura,2025-01-03 16:36,156.0,-42.9222175,-72.7198792,True,False,False,S207894331,
whrsan,Playero de lomo blanco,Calidris fuscicollis,L3363886,Río Blanco--Desembocadura,2025-01-03 16:36,2.0,-42.9222175,-72.7198792,True,True,False,S207894331,
andtin1,Perdiz andina,Nothoprocta pentlandii,L1151436,Socoroma,2025-01-03 16:24,1.0,-18.2642703,-69.6022403,True,True,False,S207899276,
spwpig3,Paloma manchada,Patagioenas maculosa,L1151436,Socoroma,2025-01-03 16:24,4.0,-18.2642703,-69.6022403,True,False,False,S207899276,
bfgdov1,Tortolita boliviana,Metriopelia ceciliae,L1151436,Socoroma,2025-01-03 16:24,12.0,-18.2642703,-69.6022403,True,False,False,S207899276,
andhil3,Picaflor de la puna,Oreotrochilus estella,L1151436,Socoroma,2025-01-03 16:24,3.0,-18.2642703,-69.6022403,True,False,False,S207899276,
whtear1,Bandurrilla de Arica,Upucerthia albigula,L1151436,Socoroma,2025-01-03 16:24,1.0,-18.2642703,-69.6022403,True,False,False,S207899276,
crwcin1,Churrete de alas cremas,Cinclodes albiventris,L1151436,Socoroma,2025-01-03 16:24,1.0,-18.2642703,-69.6022403,True,False,False,S207899276,
crbcan1,Canastero del norte,Asthenes dorbignyi,L1151436,Socoroma,2025-01-03 16:24,3.0,-18.2642703,-69.6022403,True,False,False,S207899276,
cancan1,Canastero de las quebradas,Asthenes pudibunda,L1151436,Socoroma,2025-01-03 16:24,1.0,-18.2642703,-69.6022403,True,False,False,S207899276,
ybttyr1,Cachudito del norte,Anairetes flavirostris,L1151436,Socoroma,2025-01-03 16:24,1.0,-18.2642703,-69.6022403,True,False,False,S207899276,
chithr1,Zorzal negro,Turdus chiguanco,L1151436,Socoroma,2025-01-03 16:24,13.0,-18.2642703,-69.6022403,True,False,False,S207899276,
hoosis1,Jilguero peruano,Spinus magellanicus,L1151436,Socoroma,2025-01-03 16:24,12.0,-18.2642703,-69.6022403,True,False,False,S207899276,
baytan3,Naranjero,Rauenia bonariensis,L1151436,Socoroma,2025-01-03 16:24,8.0,-18.2642703,-69.6022403,True,False,False,S207899276,
bktflo1,Comesebo negro,Diglossa brunneiventris,L1151436,Socoroma,2025-01-03 16:24,2.0,-18.2642703,-69.6022403,True,False,False,S207899276,
bhsfin1,Cometocino del norte,Phrygilus atriceps,L1151436,Socoroma,2025-01-03 16:24,1.0,-18.2642703,-69.6022403,True,False,False,S207899276,
absfin1,Plebeyo,Geospizopsis plebejus,L1151436,Socoroma,2025-01-03 16:24,13.0,-18.2642703,-69.6022403,True,False,False,S207899276,
mosfin1,Yal común,Rhopospina fruticeti,L1151436,Socoroma,2025-01-03 16:24,32.0,-18.2642703,-69.6022403,True,False,False,S207899276,
gryfin3,Chirihue verdoso,Sicalis olivascens,L1151436,Socoroma,2025-01-03 16:24,17.0,-18.2642703,-69.6022403,True,False,False,S207899276,
batsee1,Semillero,Catamenia analis,L1151436,Socoroma,2025-01-03 16:24,5.0,-18.2642703,-69.6022403,True,False,False,S207899276,
kelgoo1,Caranca,Chloephaga hybrida,L37756137,Puñihuil--Pelágico,2025-01-03 16:04,5.0,-41.9091174,-74.0891154,True,False,False,S207862035,
humpen1,Pingüino de Humboldt,Spheniscus humboldti,L37756137,Puñihuil--Pelágico,2025-01-03 16:04,3.0,-41.9091174,-74.0891154,True,False,False,S207862035,
magpen1,Pingüino de Magallanes,Spheniscus magellanicus,L37756137,Puñihuil--Pelágico,2025-01-03 16:04,,-41.9091174,-74.0891154,True,False,False,S207862035,
pattyr2,Viudita,Colorhamphus parvirostris,L8184499,RN Altos de Lircay--Sendero Piedras Tacitas,2025-01-03 15:48,1.0,-35.60666,-71.0699303,True,False,False,S208171310,
amgplo,Chorlo dorado,Pluvialis dominica,L17902997,Río Imperial--Conjunción con Río Moncul,2025-01-03 15:34,2.0,-38.7520506,-73.4221248,True,True,False,S207865449,
blhduc1,Pato rinconero,Heteronetta atricapilla,L9189821,Humedal Ojos de Mar--Laguna Llolleo norte,2025-01-03 15:03,1.0,-33.6044567,-71.6222363,True,False,False,S212743923,
pershe2,Picaflor de Cora,Thaumastura cora,L570513,Chaca,2025-01-03 14:45,2.0,-18.8098946,-70.1537347,True,False,False,S207873941,
cincon1,Comesebo chico,Conirostrum cinereum,L570513,Chaca,2025-01-03 14:45,2.0,-18.8098946,-70.1537347,True,False,False,S207873941,
siltea1,Pato capuchino,Spatula versicolor,L19071403,Río Imperial--Cruce en balsa,2025-01-03 14:42,2.0,-38.7474934,-73.4081302,True,False,False,S207841844,
silgre1,Blanquillo,Podiceps occipitalis,L551450,SN Laguna El Peral,2025-01-03 14:37,2.0,-33.5052153,-71.607154,True,False,False,S207854827,
angpet1,Petrel gigante antártico,Macronectes giganteus,L39165316,"CL (-33.658, -78.933)",2025-01-03 14:09,1.0,-33.6582365,-78.933302,True,False,True,S207976809,
bwgdov1,Tortolita cordillerana,Metriopelia melanoptera,L39223256,"Yerba Loca - La Paloma, Lo Barnechea CL-Santiago Metropolitan Region -33.30572, -70.32047",2025-01-03 13:48,3.0,-33.305721,-70.320466,True,False,True,S208256883,
crgdov1,Tortolita quiguagua,Columbina cruziana,L1048923,Molinos,2025-01-03 13:17,9.0,-18.3821935,-69.9457765,True,False,False,S207898171,
grbani,Matacaballos,Crotophaga sulcirostris,L1048923,Molinos,2025-01-03 13:17,5.0,-18.3821935,-69.9457765,True,False,False,S207898171,
andswi1,Vencejo chico,Aeronautes andecolus,L1048923,Molinos,2025-01-03 13:17,7.0,-18.3821935,-69.9457765,True,False,False,S207898171,
verfly,Saca-tu-real,Pyrocephalus rubinus,L1048923,Molinos,2025-01-03 13:17,5.0,-18.3821935,-69.9457765,True,False,False,S207898171,
blbgra1,Negrillo,Volatinia jacarina,L1048923,Molinos,2025-01-03 13:17,7.0,-18.3821935,-69.9457765,True,False,False,S207898171,
chtsee1,Corbatita del norte,Sporophila telasco,L1048923,Molinos,2025-01-03 13:17,16.0,-18.3821935,-69.9457765,True,False,False,S207898171,
stbbit1,Huairavillo,Botaurus involucris,L1020637,Brisa del Sol,2025-01-03 13:14,2.0,-36.7704412,-73.0698287,True,False,False,S207831613,
magwoo1,Carpintero negro,Campephilus magellanicus,L8038919,RN Altos de Lircay--Sendero Antumahuida,2025-01-03 13:02,3.0,-35.6018304,-71.0474233,True,False,False,S208171426,
ongtyr1,Dormilona fraile,Muscisaxicola flavinucha,L3340330,RN Cerro Castillo--Sector Laguna,2025-01-03 13:00,1.0,-46.0792482,-72.1877289,True,False,False,S208203230,
wbgtyr1,Dormilona de ceja blanca,Muscisaxicola albilora,L3340330,RN Cerro Castillo--Sector Laguna,2025-01-03 13:00,1.0,-46.0792482,-72.1877289,True,False,False,S208203230,
shbcan2,Canastero de cola larga,Asthenes pyrrholeuca,L690096,SN Yerba Loca [usar hotspots específicos],2025-01-03 12:54,,-33.303847,-70.3186798,True,False,False,S207856950,
snoplo5,Chorlo nevado,Anarhynchus nivosus,L717666,RN El Yali--Estero,2025-01-03 12:52,2.0,-33.7895625,-71.7302513,True,False,False,S207876627,
redkno,Playero ártico,Calidris canutus,L717666,RN El Yali--Estero,2025-01-03 12:52,9.0,-33.7895625,-71.7302513,True,True,False,S207876627,
parjae,Salteador chico,Stercorarius parasiticus,L717666,RN El Yali--Estero,2025-01-03 12:52,1.0,-33.7895625,-71.7302513,True,False,False,S207876627,
guacor1,Guanay,Leucocarbo bougainvilliorum,L25260022,"Bahía Pelícanos, Puchuncaví CL-Valparaíso -32.71462, -71.48514",2025-01-03 12:52,450.0,-32.714616,-71.48514,True,False,True,S207836499,
ruthaw1,Aguilucho de cola rojiza,Buteo ventralis,L39223921,"Chonchi, Los Lagos, CL (-42.726, -73.89)",2025-01-03 12:50,1.0,-42.7262317,-73.890325,True,False,True,S208260952,
