speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
andswa2,Golondrina de los riscos,Orochelidon andecola,L570508,Putre,2022-04-20 16:12,1.0,-18.1964537,-69.5565677,True,False,False,S107561719,
chithr1,Zorzal negro,Turdus chiguanco,L570508,Putre,2022-04-20 16:12,1.0,-18.1964537,-69.5565677,True,False,False,S107561719,
yersis1,Jilguero cordillerano,Spinus uropygialis,L570508,Putre,2022-04-20 16:12,2.0,-18.1964537,-69.5565677,True,False,False,S107561719,
baytan3,Naranjero,Rauenia bonariensis,L570508,Putre,2022-04-20 16:12,1.0,-18.1964537,-69.5565677,True,False,False,S107561719,
cincon1,Comesebo chico,Conirostrum cinereum,L570508,Putre,2022-04-20 16:12,2.0,-18.1964537,-69.5565677,True,False,False,S107561719,
bhsfin1,Cometocino del norte,Phrygilus atriceps,L570508,Putre,2022-04-20 16:12,3.0,-18.1964537,-69.5565677,True,False,False,S107561719,
gryfin3,Chirihue verdoso,Sicalis olivascens,L570508,Putre,2022-04-20 16:12,13.0,-18.1964537,-69.5565677,True,False,False,S107561719,
batsee1,Semillero,Catamenia analis,L570508,Putre,2022-04-20 16:12,12.0,-18.1964537,-69.5565677,True,False,False,S107561719,
fotfly,Cazamoscas tijereta,Tyrannus savana,L572344,Río Aconcagua--Desembocadura Humedal Urbano,2022-04-20 16:00,1.0,-32.917422,-71.5067911,True,True,False,S107584849,
whtear1,Bandurrilla de Arica,Upucerthia albigula,L7968464,Camino a Pintados--Quebrada al oeste de Putre,2022-04-20 15:52,3.0,-18.1955089,-69.5698618,True,False,False,S107559228,
cancan1,Canastero de las quebradas,Asthenes pudibunda,L7968464,Camino a Pintados--Quebrada al oeste de Putre,2022-04-20 15:52,1.0,-18.1955089,-69.5698618,True,False,False,S107559228,
hoosis1,Jilguero peruano,Spinus magellanicus,L7968464,Camino a Pintados--Quebrada al oeste de Putre,2022-04-20 15:52,6.0,-18.1955089,-69.5698618,True,False,False,S107559228,
oashum1,Picaflor del norte,Rhodopis vesper,L18285327,"Huerto colegio lambert-29.84326, -71.11942",2022-04-20 15:36,2.0,-29.843262,-71.119418,True,False,True,S107558023,
plurai1,Pidén común,Pardirallus sanguinolentus,L18083476,"V-155, Llanquihue, Los Lagos, CL (-41,232, -73,013)",2022-04-20 15:31,2.0,-41.2324727,-73.0130436,True,False,True,S107557702,
chifli1,Pitío austral,Colaptes pitius,L18083476,"V-155, Llanquihue, Los Lagos, CL (-41,232, -73,013)",2022-04-20 15:31,1.0,-41.2324727,-73.0130436,True,False,True,S107557702,
grygul,Gaviota garuma,Leucophaeus modestus,L516520,PN Pan de Azúcar--Caleta,2022-04-20 15:25,60.0,-26.1418778,-70.6625175,True,False,False,S107572280,
belgul,Gaviota peruana,Larus belcheri,L516520,PN Pan de Azúcar--Caleta,2022-04-20 15:25,15.0,-26.1418778,-70.6625175,True,False,False,S107572280,
perboo1,Piquero de Humboldt,Sula variegata,L516520,PN Pan de Azúcar--Caleta,2022-04-20 15:25,30.0,-26.1418778,-70.6625175,True,False,False,S107572280,
relcor1,Lile,Poikilocarbo gaimardi,L516520,PN Pan de Azúcar--Caleta,2022-04-20 15:25,10.0,-26.1418778,-70.6625175,True,False,False,S107572280,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L516520,PN Pan de Azúcar--Caleta,2022-04-20 15:25,34.0,-26.1418778,-70.6625175,True,False,False,S107572280,
hrshaw,Peuco,Parabuteo unicinctus,L504846,RN Isla Mocha,2022-04-20 15:25,1.0,-38.357811,-73.9098358,True,False,False,S107581014,
chutap1,Chucao,Scelorchilus rubecula,L504846,RN Isla Mocha,2022-04-20 15:25,14.0,-38.357811,-73.9098358,True,False,False,S107581014,
thtray1,Rayadito,Aphrastura spinicauda,L504846,RN Isla Mocha,2022-04-20 15:25,6.0,-38.357811,-73.9098358,True,False,False,S107581014,
torduc1,Pato cortacorrientes,Merganetta armata,L5071554,PN Lauca--CH11,2022-04-20 15:11,2.0,-18.1608789,-69.4803822,True,False,False,S107555482,
pugtyr1,Dormilona de la puna,Muscisaxicola juninensis,L5071554,PN Lauca--CH11,2022-04-20 15:11,1.0,-18.1608789,-69.4803822,True,False,False,S107555482,
wepdov1,Paloma de alas blancas,Zenaida meloda,L11417752,Los Molles--Villa Huaquén,2022-04-20 14:45,4.0,-32.2254554,-71.5017175,True,True,False,S107561167,
gyhsif1,Cometocino de Gay,Phrygilus gayi,L11417752,Los Molles--Villa Huaquén,2022-04-20 14:45,4.0,-32.2254554,-71.5017175,True,True,False,S107561167,
cosswa1,Cisne coscoroba,Coscoroba coscoroba,L9590556,Playa Los Molles,2022-04-20 14:38,2.0,-32.2372318,-71.5045695,True,False,False,S107554399,
bknsti,Perrito,Himantopus mexicanus,L9590556,Playa Los Molles,2022-04-20 14:38,1.0,-32.2372318,-71.5045695,True,False,False,S107554399,
sander,Playero blanco,Calidris alba,L9590556,Playa Los Molles,2022-04-20 14:38,2000.0,-32.2372318,-71.5045695,True,True,False,S107554399,
greegr,Garza grande,Ardea alba,L9590556,Playa Los Molles,2022-04-20 14:38,2.0,-32.2372318,-71.5045695,True,False,False,S107554399,
seacin1,Churrete costero,Cinclodes nigrofumosus,L9590556,Playa Los Molles,2022-04-20 14:38,5.0,-32.2372318,-71.5045695,True,False,False,S107554399,
ausneg1,Colegial austral,Lessonia rufa,L9590556,Playa Los Molles,2022-04-20 14:38,2.0,-32.2372318,-71.5045695,True,False,False,S107554399,
strwoo6,Carpinterito,Dryobates lignarius,L17038301,"Llanquihue, Los Lagos, CL (-41,249, -73,008)",2022-04-20 14:20,1.0,-41.2492688,-73.0079324,True,False,True,S107554769,
ashgoo1,Canquén común,Chloephaga poliocephala,L12667549,Reñihué,2022-04-20 14:09,100.0,-42.5764393,-72.5102222,True,False,False,S107555322,
snoegr,Garza chica,Egretta thula,L12667549,Reñihué,2022-04-20 14:09,2.0,-42.5764393,-72.5102222,True,False,False,S107555322,
bichaw4,Peuquito,Astur chilensis,L12667549,Reñihué,2022-04-20 14:09,1.0,-42.5764393,-72.5102222,True,False,False,S107555322,
corpip1,Bailarín chico común,Anthus correndera,L12667549,Reñihué,2022-04-20 14:09,1.0,-42.5764393,-72.5102222,True,False,False,S107555322,
burpar,Tricahue,Cyanoliseus patagonus,L18596014,"Panamericana Norte, Chañar, Atacama, CL (-29.15, -70.966)",2022-04-20 14:06,40.0,-29.1502937,-70.9661004,True,True,True,S107550166,
whwcin1,Churrete de alas blancas,Cinclodes atacamensis,L1151428,Chapiquiña--Pueblo y alrededores,2022-04-20 13:57,1.0,-18.3941126,-69.5407104,True,False,False,S107586683,
crbcan1,Canastero del norte,Asthenes dorbignyi,L1151428,Chapiquiña--Pueblo y alrededores,2022-04-20 13:57,3.0,-18.3941126,-69.5407104,True,False,False,S107586683,
sbgtyr1,Dormilona chica,Muscisaxicola maculirostris,L1151428,Chapiquiña--Pueblo y alrededores,2022-04-20 13:57,1.0,-18.3941126,-69.5407104,True,False,False,S107586683,
bkbsht1,Mero gaucho,Agriornis montanus,L1151428,Chapiquiña--Pueblo y alrededores,2022-04-20 13:57,1.0,-18.3941126,-69.5407104,True,False,False,S107586683,
cintea,Pato colorado,Spatula cyanoptera,L9475061,Hacienda El Tangue--Humedal y Laguna,2022-04-20 13:39,18.0,-30.3410814,-71.5653178,True,False,False,S108002564,
refcoo1,Tagua de frente roja,Fulica rufifrons,L9475061,Hacienda El Tangue--Humedal y Laguna,2022-04-20 13:39,8.0,-30.3410814,-71.5653178,True,False,False,S108002564,
greyel,Pitotoy grande,Tringa melanoleuca,L9475061,Hacienda El Tangue--Humedal y Laguna,2022-04-20 13:39,4.0,-30.3410814,-71.5653178,True,False,False,S108002564,
yewbla2,Trile,Agelasticus thilius,L9475061,Hacienda El Tangue--Humedal y Laguna,2022-04-20 13:39,4.0,-30.3410814,-71.5653178,True,False,False,S108002564,
btsfin1,Platero,Rhopospina alaudina,L9475061,Hacienda El Tangue--Humedal y Laguna,2022-04-20 13:39,8.0,-30.3410814,-71.5653178,True,False,False,S108002564,
lesrhe2,Suri/Ñandú,Rhea pennata,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,1.0,-18.1670566,-69.4337654,True,False,False,S107552166,
rubsee2,Perdicita cordillerana,Attagis gayi,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,7.0,-18.1670566,-69.4337654,True,False,False,S107552166,
gybsee1,Perdicita cojón,Thinocorus orbignyianus,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,1.0,-18.1670566,-69.4337654,True,False,False,S107552166,
andfli1,Pitío del norte,Colaptes rupicola,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,3.0,-18.1670566,-69.4337654,True,False,False,S107552166,
moucar1,Carancho cordillerano,Daptrius megalopterus,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,2.0,-18.1670566,-69.4337654,True,False,False,S107552166,
corcan1,Canastero chico,Asthenes modesta,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,1.0,-18.1670566,-69.4337654,True,False,False,S107552166,
wfgtyr1,Dormilona gigante,Muscisaxicola albifrons,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,2.0,-18.1670566,-69.4337654,True,False,False,S107552166,
wwdfin1,Diuca de alas blancas,Idiopsar speculifer,L572426,PN Lauca--Las Cuevas,2022-04-20 13:35,4.0,-18.1670566,-69.4337654,True,False,False,S107552166,
lesyel,Pitotoy chico,Tringa flavipes,L15913709,Estero Zamorano--Puente Las Garzas (ex-Puente Zamorano),2022-04-20 13:03,4.0,-34.444727,-71.0723202,True,False,False,S107546975,
whfibi,Cuervo de pantano común,Plegadis chihi,L15913709,Estero Zamorano--Puente Las Garzas (ex-Puente Zamorano),2022-04-20 13:03,22.0,-34.444727,-71.0723202,True,True,False,S107546975,
whcpin,Pato gargantillo,Anas bahamensis,L4611774,Pachingo desembocadra,2022-04-20 12:30,8.0,-30.2966473,-71.5403509,True,False,True,S107997433,
bkbplo,Chorlo ártico,Pluvialis squatarola,L4611774,Pachingo desembocadra,2022-04-20 12:30,3.0,-30.2966473,-71.5403509,True,False,True,S107997433,
rudtur,Playero vuelvepiedras,Arenaria interpres,L4611774,Pachingo desembocadra,2022-04-20 12:30,6.0,-30.2966473,-71.5403509,True,False,True,S107997433,
whtgre3,Pimpollo común,Rollandia rolland,L4611774,Pachingo desembocadra,2022-04-20 12:30,1.0,-30.2966473,-71.5403509,True,False,True,S107997433,
gregre1,Huala,Podiceps major,L4611774,Pachingo desembocadra,2022-04-20 12:30,3.0,-30.2966473,-71.5403509,True,False,True,S107997433,
silgre1,Blanquillo,Podiceps occipitalis,L4611774,Pachingo desembocadra,2022-04-20 12:30,60.0,-30.2966473,-71.5403509,True,False,True,S107997433,
guacor1,Guanay,Leucocarbo bougainvilliorum,L4611774,Pachingo desembocadra,2022-04-20 12:30,120.0,-30.2966473,-71.5403509,True,False,True,S107997433,
amgplo,Chorlo dorado,Pluvialis dominica,L504548,Estero Mantagua,2022-04-20 12:17,1.0,-32.8844165,-71.5067482,True,False,False,S107565714,
colplo1,Chorlo de collar,Anarhynchus collaris,L504548,Estero Mantagua,2022-04-20 12:17,5.0,-32.8844165,-71.5067482,True,False,False,S107565714,
dustap1,Churrín del norte,Scytalopus fuscus,L504548,Estero Mantagua,2022-04-20 12:17,2.0,-32.8844165,-71.5067482,True,False,False,S107565714,
wrlrus1,Trabajador,Phleocryptes melanops,L504548,Estero Mantagua,2022-04-20 12:17,7.0,-32.8844165,-71.5067482,True,False,False,S107565714,
gresht1,Mero grande,Agriornis lividus,L504548,Estero Mantagua,2022-04-20 12:17,1.0,-32.8844165,-71.5067482,True,False,False,S107565714,
rebhaw2,Aguilucho común,Geranoaetus polyosoma,L631772,Ruta 5 Sur--Totoral Chillán Viejo,2022-04-20 12:05,1.0,-36.6188688,-72.1567118,True,False,False,S107574601,
lakduc1,Pato rana de pico delgado,Oxyura vittata,L19378529,Golf Marbella,2022-04-20 12:00,5.0,-32.6597545,-71.4301443,True,False,True,S111758279,
spfgal1,Tagüita común,Porphyriops melanops,L19378529,Golf Marbella,2022-04-20 12:00,3.0,-32.6597545,-71.4301443,True,False,True,S111758279,
crgdov1,Tortolita quiguagua,Columbina cruziana,L18627806,"Vía sin nombre, Huara, Tarapacá, CL (-19.272, -69.788)",2022-04-20 11:57,2.0,-19.2717467,-69.7878675,True,False,True,S107706994,
andswi1,Vencejo chico,Aeronautes andecolus,L18627806,"Vía sin nombre, Huara, Tarapacá, CL (-19.272, -69.788)",2022-04-20 11:57,6.0,-19.2717467,-69.7878675,True,False,True,S107706994,
slbfin3,Pizarrita,Xenospingus concolor,L18627806,"Vía sin nombre, Huara, Tarapacá, CL (-19.272, -69.788)",2022-04-20 11:57,5.0,-19.2717467,-69.7878675,True,False,True,S107706994,
puntea1,Pato puna,Spatula puna,L14186231,PN Lauca--Laguna Chica,2022-04-20 11:49,2.0,-18.2185463,-69.3181249,True,False,False,S107539948,
giacoo1,Tagua gigante,Fulica gigantea,L14186231,PN Lauca--Laguna Chica,2022-04-20 11:49,4.0,-18.2185463,-69.3181249,True,False,False,S107539948,
andfla2,Parina grande,Phoenicoparrus andinus,L14186231,PN Lauca--Laguna Chica,2022-04-20 11:49,1.0,-18.2185463,-69.3181249,True,False,False,S107539948,
jamfla1,Parina chica,Phoenicoparrus jamesi,L14186231,PN Lauca--Laguna Chica,2022-04-20 11:49,21.0,-18.2185463,-69.3181249,True,False,False,S107539948,
punmin1,Minero de la puna,Geositta punensis,L14186231,PN Lauca--Laguna Chica,2022-04-20 11:49,1.0,-18.2185463,-69.3181249,True,False,False,S107539948,
hudgod,Zarapito de pico recto,Limosa haemastica,L4051381,Quillaipe,2022-04-20 11:47,3.0,-41.5307483,-72.7408648,True,False,False,S107541687,
blkski,Rayador,Rynchops niger,L4051381,Quillaipe,2022-04-20 11:47,260.0,-41.5307483,-72.7408648,True,False,False,S107541687,
dorcht1,Pitajo rojizo,Ochthoeca oenanthoides,L571425,Belén--Bosque Queñua (Polylepis),2022-04-20 11:44,3.0,-18.4130883,-69.5071507,True,False,False,S107586409,
tamcon1,Comesebo de los tamarugales,Conirostrum tamarugense,L571425,Belén--Bosque Queñua (Polylepis),2022-04-20 11:44,1.0,-18.4130883,-69.5071507,True,False,False,S107586409,
pibgre,Picurio,Podilymbus podiceps,L1074030,Pucón--La Poza,2022-04-20 11:37,1.0,-39.2775731,-71.979914,True,False,False,S107538038,
andgoo1,Piuquén,Oressochen melanopterus,L2986531,PN Lauca--Casa vieja,2022-04-20 11:31,7.0,-18.2127735,-69.2750323,True,False,False,S107537918,
andgul1,Gaviota andina,Chroicocephalus serranus,L2986531,PN Lauca--Casa vieja,2022-04-20 11:31,2.0,-18.2127735,-69.2750323,True,False,False,S107537918,
punibi1,Cuervo de pantano de la puna,Plegadis ridgwayi,L2986531,PN Lauca--Casa vieja,2022-04-20 11:31,3.0,-18.2127735,-69.2750323,True,False,False,S107537918,
snoplo5,Chorlo nevado,Anarhynchus nivosus,L1819585,SN Humedales de Tongoy--Salinas Grande,2022-04-20 11:24,2.0,-30.2981285,-71.537872,True,False,False,S107538516,
auspar1,Cachaña,Enicognathus ferrugineus,L1868043,Instituto de la Patagonia,2022-04-20 11:00,6.0,-53.1324434,-70.8823084,True,False,True,S107548667,
andduc1,Pato rana de pico ancho,Oxyura ferruginea,L516530,PN Lauca--Lago Chungará,2022-04-20 10:46,4.0,-18.2560888,-69.1623688,True,False,False,S107536981,
twbplo1,Chorlo de doble collar,Anarhynchus falklandicus,L504846,RN Isla Mocha,2022-04-20 10:21,2.0,-38.357811,-73.9098358,True,False,False,S107587656,
blhduc1,Pato rinconero,Heteronetta atricapilla,L6066282,Estero Cartagena--Entre puente y desembocadura (Humedal Urbano),2022-04-20 10:00,2.0,-33.532112,-71.5979004,True,False,False,S107534719,
soasni3,Becacina común,Gallinago magellanica,L15913709,Estero Zamorano--Puente Las Garzas (ex-Puente Zamorano),2022-04-20 09:58,2.0,-34.444727,-71.0723202,True,False,False,S107530480,
cthhue1,Hued-hued castaño,Pteroptochos castaneus,L8038919,RN Altos de Lircay--Sendero Antumahuida,2022-04-20 09:53,1.0,-35.6018304,-71.0474233,True,False,False,S107734562,
magpen1,Pingüino de Magallanes,Spheniscus magellanicus,L2811929,Faro San Isidro--Cruz de froward,2022-04-20 09:41,3.0,-53.8327836,-71.079483,True,False,False,S107921174,
bkbalb,Albatros de ceja negra,Thalassarche melanophris,L2811929,Faro San Isidro--Cruz de froward,2022-04-20 09:41,11.0,-53.8327836,-71.079483,True,False,False,S107921174,
souful1,Petrel plateado austral,Fulmarus glacialoides,L2811929,Faro San Isidro--Cruz de froward,2022-04-20 09:41,5.0,-53.8327836,-71.079483,True,False,False,S107921174,
orntin1,Perdiz cordillerana,Nothoprocta ornata,L18606466,"A-31, Putre, Arica y Parinacota, CL (-18.455, -69.507)",2022-04-20 09:33,1.0,-18.45515,-69.5071008,True,False,True,S107586088,
angpet1,Petrel gigante antártico,Macronectes giganteus,L717821,Punta Arenas--Muelle viejo,2022-04-20 09:33,2.0,-53.1660704,-70.9000111,True,False,False,S107600318,
bktflo1,Comesebo negro,Diglossa brunneiventris,L18606466,"A-31, Putre, Arica y Parinacota, CL (-18.455, -69.507)",2022-04-20 09:33,1.0,-18.45515,-69.5071008,True,False,True,S107586088,
baisan,Playero de Baird,Calidris bairdii,L2349056,PN Lauca--Estación CONAF,2022-04-20 09:22,1.0,-18.2507578,-69.1767775,True,False,False,S107537156,
blasis1,Jilguero negro,Spinus atratus,L2349056,PN Lauca--Estación CONAF,2022-04-20 09:22,3.0,-18.2507578,-69.1767775,True,False,False,S107537156,
plsfin1,Pájaro plomo,Geospizopsis unicolor,L2349056,PN Lauca--Estación CONAF,2022-04-20 09:22,2.0,-18.2507578,-69.1767775,True,False,False,S107537156,
leasee1,Perdicita chica,Thinocorus rumicivorus,L997417,Caleta Talcaruca,2022-04-20 08:55,2.0,-30.4725706,-71.6920996,True,False,False,S107587241,
perfal,Halcón peregrino,Falco peregrinus,L6521950,Plaza Egaña,2022-04-20 08:24,1.0,-33.4530216,-70.5712473,True,False,False,S107524364,
flistd1,Quetru no volador,Tachyeres pteneres,L21573272,Bahía Caulín,2022-04-20 08:05,2.0,-41.8145984,-73.6285635,True,False,False,S122657374,
slccoo1,Tagua andina,Fulica ardesiaca,L10697100,PN Lauca--Lago Chungará sur,2022-04-20 08:05,5.0,-18.2835621,-69.1343836,True,False,False,S107525801,
andavo1,Caití,Recurvirostra andina,L10697100,PN Lauca--Lago Chungará sur,2022-04-20 08:05,11.0,-18.2835621,-69.1343836,True,False,False,S107525801,
andlap1,Queltehue de la puna,Vanellus resplendens,L10697100,PN Lauca--Lago Chungará sur,2022-04-20 08:05,6.0,-18.2835621,-69.1343836,True,False,False,S107525801,
punplo1,Chorlo de la puna,Anarhynchus alticola,L10697100,PN Lauca--Lago Chungará sur,2022-04-20 08:05,24.0,-18.2835621,-69.1343836,True,True,False,S107525801,
magcor1,Cormorán de las rocas,Leucocarbo magellanicus,L21573272,Bahía Caulín,2022-04-20 08:05,,-41.8145984,-73.6285635,True,False,False,S122657374,
andneg1,Colegial del norte,Lessonia oreas,L10697100,PN Lauca--Lago Chungará sur,2022-04-20 08:05,2.0,-18.2835621,-69.1343836,True,False,False,S107525801,
moutur1,Turca,Pteroptochos megapodius,L10803393,Observatorio de La Silla,2022-04-20 07:52,1.0,-29.2562225,-70.7383406,True,False,False,S107531483,
gryfin2,Chirihue dorado,Sicalis auriventris,L10803393,Observatorio de La Silla,2022-04-20 07:52,1.0,-29.2562225,-70.7383406,True,False,False,S107531483,
dowcra1,Burrito negruzco,Laterallus spilopterus,L18622653,Channel by wooden gate,2022-04-20 07:15,1.0,-36.7460732,-73.0464692,True,True,True,S107678531,
bawnig3,Gallina ciega chica,Quechuavis decussata,L18627813,"Arica, Arica y Parinacota, CL (-18.488, -70.24)",2022-04-21 22:04,1.0,-18.4880525,-70.2404142,True,False,True,S107707030,
soulap1,Queltehue común,Vanellus chilensis,L9731092,Condominio santa victoria,2022-04-21 21:17,2.0,-33.4987113,-70.7409507,True,False,True,S107661714,
brnowl,Lechuza,Tyto furcata,L2950543,Fundo San Emilio,2022-04-21 19:07,1.0,-33.4854201,-70.9922147,True,False,False,S107652397,
bawnig1,Gallina ciega común,Systellura longirostris,L18617995,"Dieciocho de Septiembre, Curacaví, Región Metropolitana, CL (-33,491, -71,026)",2022-04-21 18:58,1.0,-33.4914012,-71.0260822,True,False,True,S107651344,
crbcan1,Canastero del norte,Asthenes dorbignyi,L1048929,Putre--Ruta vieja,2022-04-21 18:37,1.0,-18.1903586,-69.5446372,True,False,False,S107662788,
rucspa1,Chincol,Zonotrichia capensis,L1048929,Putre--Ruta vieja,2022-04-21 18:37,2.0,-18.1903586,-69.5446372,True,False,False,S107662788,
wepdov1,Paloma de alas blancas,Zenaida meloda,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,2.0,-27.3522178,-70.355301,True,False,False,S107650204,
hrshaw,Peuco,Parabuteo unicinctus,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,1.0,-27.3522178,-70.355301,True,False,False,S107650204,
amekes,Cernícalo,Falco sparverius,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,1.0,-27.3522178,-70.355301,True,False,False,S107664340,
pmtspi1,Tijeral común,Leptasthenura aegithaloides,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,1.0,-27.3522178,-70.355301,True,False,False,S107650204,
houwre4,Chercán común,Troglodytes musculus,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,2.0,-27.3522178,-70.355301,True,False,False,S107650204,
chimoc1,Tenca chilena,Mimus thenca,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,3.0,-27.3522178,-70.355301,True,False,False,S107650204,
austhr1,Zorzal patagónico,Turdus falcklandii,L18617805,Copiapó--Sector El Bosque,2022-04-21 18:29,1.0,-27.3522178,-70.355301,True,False,False,S107650204,
crgdov1,Tortolita quiguagua,Columbina cruziana,L570513,Chaca,2022-04-21 18:00,1.0,-18.8098946,-70.1537347,True,False,False,S107975051,
oashum1,Picaflor del norte,Rhodopis vesper,L570513,Chaca,2022-04-21 18:00,1.0,-18.8098946,-70.1537347,True,False,False,S107975051,
turvul,Jote de cabeza colorada,Cathartes aura,L570513,Chaca,2022-04-21 18:00,3.0,-18.8098946,-70.1537347,True,False,False,S107975051,
bawswa1,Golondrina de dorso negro,Pygochelidon cyanoleuca,L570513,Chaca,2022-04-21 18:00,2.0,-18.8098946,-70.1537347,True,False,False,S107975051,
barswa,Golondrina bermeja,Hirundo rustica,L570513,Chaca,2022-04-21 18:00,4.0,-18.8098946,-70.1537347,True,False,False,S107975051,
houspa,Gorrión,Passer domesticus,L570513,Chaca,2022-04-21 18:00,4.0,-18.8098946,-70.1537347,True,False,False,S107975051,N
cincon1,Comesebo chico,Conirostrum cinereum,L570513,Chaca,2022-04-21 18:00,2.0,-18.8098946,-70.1537347,True,False,False,S107975051,
slbfin3,Pizarrita,Xenospingus concolor,L570513,Chaca,2022-04-21 18:00,2.0,-18.8098946,-70.1537347,True,False,False,S107975051,
kelgul,Gaviota dominicana,Larus dominicanus,L2378095,Avenida del Mar,2022-04-21 17:56,50.0,-29.9252584,-71.2786746,True,False,False,S107646720,
eardov1,Tórtola,Zenaida auriculata,L9731092,Condominio santa victoria,2022-04-21 17:49,1.0,-33.4987113,-70.7409507,True,False,True,S107645795,
chicar1,Tiuque,Daptrius chimango,L18616996,"1331 Caribú, Maipú, Región Metropolitana, CL (-33.498, -70.742)",2022-04-21 17:47,2.0,-33.4976716,-70.741647,True,False,True,S107645609,
chipig2,Torcaza,Patagioenas araucana,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,1.0,-33.4955041,-71.0362988,True,False,True,S107649718,
plurai1,Pidén común,Pardirallus sanguinolentus,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,1.0,-33.4955041,-71.0362988,True,False,True,S107649718,
snoegr,Garza chica,Egretta thula,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,1.0,-33.4955041,-71.0362988,True,False,True,S107649718,
categr1,Garza bueyera,Ardea ibis,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,6.0,-33.4955041,-71.0362988,True,False,True,S107649718,
sheowl,Nuco,Asio flammeus,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,1.0,-33.4955041,-71.0362988,True,False,True,S107649718,
chiswa1,Golondrina chilena,Tachycineta leucopyga,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,4.0,-33.4955041,-71.0362988,True,False,True,S107649718,
gryfin1,Chirihue común,Sicalis luteola,L18617724,"El Quillay de la Herradura, Curacaví, Región Metropolitana, CL (-33,496, -71,036)",2022-04-21 17:45,1.0,-33.4955041,-71.0362988,True,False,True,S107649718,
flystd1,Quetru volador,Tachyeres patachonicus,L4051381,Quillaipe,2022-04-21 17:36,9.0,-41.5307483,-72.7408648,True,True,False,S108755743,
grbfir1,Picaflor chico,Sephanoides sephaniodes,L4051381,Quillaipe,2022-04-21 17:36,1.0,-41.5307483,-72.7408648,True,False,False,S108755743,
ameoys,Pilpilén común,Haematopus palliatus,L4051381,Quillaipe,2022-04-21 17:36,1.0,-41.5307483,-72.7408648,True,False,False,S108755743,
brhgul2,Gaviota cáhuil,Chroicocephalus maculipennis,L4051381,Quillaipe,2022-04-21 17:36,14.0,-41.5307483,-72.7408648,True,False,False,S108755743,
impcor1,Cormorán imperial,Leucocarbo atriceps,L4051381,Quillaipe,2022-04-21 17:36,91.0,-41.5307483,-72.7408648,True,False,False,S108755743,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L4051381,Quillaipe,2022-04-21 17:36,8.0,-41.5307483,-72.7408648,True,False,False,S108755743,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L4051381,Quillaipe,2022-04-21 17:36,1.0,-41.5307483,-72.7408648,True,False,False,S108755743,
bkfibi1,Bandurria común,Theristicus melanopis,L807764,Las Quemas Altas,2022-04-21 17:30,21.0,-40.6284479,-73.117919,True,False,False,S107686765,
strwoo6,Carpinterito,Dryobates lignarius,L807764,Las Quemas Altas,2022-04-21 17:30,1.0,-40.6284479,-73.117919,True,False,False,S107686765,
chifli1,Pitío austral,Colaptes pitius,L807764,Las Quemas Altas,2022-04-21 17:30,1.0,-40.6284479,-73.117919,True,False,False,S107686765,
slbpar1,Choroy,Enicognathus leptorhynchus,L807764,Las Quemas Altas,2022-04-21 17:30,1.0,-40.6284479,-73.117919,True,False,False,S107686765,
demwir1,Colilarga,Sylviorthorhynchus desmursii,L807764,Las Quemas Altas,2022-04-21 17:30,1.0,-40.6284479,-73.117919,True,False,False,S107686765,
tuttyr1,Cachudito común,Anairetes parulus,L807764,Las Quemas Altas,2022-04-21 17:30,3.0,-40.6284479,-73.117919,True,False,False,S107686765,
lotmea1,Loica común,Leistes loyca,L807764,Las Quemas Altas,2022-04-21 17:30,1.0,-40.6284479,-73.117919,True,False,False,S107686765,
rocpig,Paloma doméstica,Columba livia,L12116859,Plaza Rev Aldo Giachi,2022-04-21 17:28,3.0,-33.4972756,-70.7444196,True,False,True,S107644687,N
