speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
pumstp1,Golondrina de mar Pincoya,Oceanites pincoyae,L29152094,Ignacio carrera Pinto con Almirante Riveros,2024-02-07 23:30,1.0,-42.9182107,-72.7095858,True,False,True,S160944068,
brnowl,Lechuza,Tyto furcata,L29236398,"Cartagena, Valparaíso, CL (-33.534, -71.452)",2024-02-07 23:12,2.0,-33.5340206,-71.4515683,True,False,True,S161392018,
aupowl1,Chuncho austral,Glaucidium nana,L29236398,"Cartagena, Valparaíso, CL (-33.534, -71.452)",2024-02-07 23:12,2.0,-33.5340206,-71.4515683,True,False,True,S161392018,
burowl,Pequén,Athene cunicularia,L29171847,"Coyo, Cancha",2024-02-07 21:55,2.0,-22.9569584,-68.233727,True,False,True,S161049804,
chithr1,Zorzal negro,Turdus chiguanco,L29171847,"Coyo, Cancha",2024-02-07 21:55,3.0,-22.9569584,-68.233727,True,False,True,S161049804,
austhr1,Zorzal patagónico,Turdus falcklandii,L26790339,Morrena glaciar 155m.s.n.m -- Chamiza,2024-02-07 21:20,3.0,-41.473637,-72.8101588,True,False,True,S160898816,
andcon1,Cóndor,Vultur gryphus,L8722505,Villa O'Higgins,2024-02-07 21:15,2.0,-48.4694206,-72.5611458,True,False,False,S198995143,
bthhue1,Hued-hued del sur,Pteroptochos tarnii,L8722505,Villa O'Higgins,2024-02-07 21:15,1.0,-48.4694206,-72.5611458,True,False,False,S198995143,
chutap1,Chucao,Scelorchilus rubecula,L29145504,"Parque Nacional Puyehue (Sendero a Pampa Frutilla), Puyehue CL-Región de Los Lagos",2024-02-07 21:15,1.0,-40.720826,-72.119738,True,False,True,S160907843,
bkfibi1,Bandurria común,Theristicus melanopis,L8072936,Yali Lodge,2024-02-07 21:06,4.0,-33.7843666,-71.6686679,True,False,True,S161062915,
bkbalb,Albatros de ceja negra,Thalassarche melanophris,L29282922,"Auto selected -53.35979, -70.86713",2024-02-07 21:02,8.0,-53.359792,-70.867132,True,False,True,S161648923,
angpet1,Petrel gigante antártico,Macronectes giganteus,L29282922,"Auto selected -53.35979, -70.86713",2024-02-07 21:02,1.0,-53.359792,-70.867132,True,False,True,S161648923,
chicar1,Tiuque,Daptrius chimango,L9771430,"Paula Jaraquemada, Yerbas Buenas, Región del Maule, CL (-35,743, -71,584)",2024-02-07 21:02,25.0,-35.7429994,-71.5835556,True,False,True,S160897397,
eardov1,Tórtola,Zenaida auriculata,L29143683,Casa Jardín,2024-02-07 20:59,1.0,-33.3857727,-70.725187,True,False,True,S160897547,
amekes,Cernícalo,Falco sparverius,L29143683,Casa Jardín,2024-02-07 20:59,1.0,-33.3857727,-70.725187,True,False,True,S160897547,
rocpig,Paloma doméstica,Columba livia,L3914417,Parque Uruguay,2024-02-07 20:52,63.0,-33.4220439,-70.6155213,True,False,False,S160898003,N
soulap1,Queltehue común,Vanellus chilensis,L3914417,Parque Uruguay,2024-02-07 20:52,3.0,-33.4220439,-70.6155213,True,False,False,S160898003,
kelgul,Gaviota dominicana,Larus dominicanus,L3914417,Parque Uruguay,2024-02-07 20:52,1.0,-33.4220439,-70.6155213,True,False,False,S160898003,
magtap1,Churrín del sur,Scytalopus magellanicus,L21854496,"5520594, Puerto Montt CL-Los Lagos -41.37034, -72.72324",2024-02-07 20:50,1.0,-41.370343,-72.723244,True,False,True,S161355152,
thtray1,Rayadito,Aphrastura spinicauda,L21854496,"5520594, Puerto Montt CL-Los Lagos -41.37034, -72.72324",2024-02-07 20:50,2.0,-41.370343,-72.723244,True,False,True,S161355152,
neocor,Yeco,Nannopterum brasilianum,L29194556,"Ruta X-500, Aysén CL-Región de Aysén del General Carlos Ibáñez del Campo (-45.3020,-72.3490)",2024-02-07 20:49,1.0,-45.302043,-72.348989,True,False,True,S161162993,
whcela1,Fío-fío,Elaenia albiceps,L29194556,"Ruta X-500, Aysén CL-Región de Aysén del General Carlos Ibáñez del Campo (-45.3020,-72.3490)",2024-02-07 20:49,5.0,-45.302043,-72.348989,True,False,True,S161162993,
chiswa1,Golondrina chilena,Tachycineta leucopyga,L29194556,"Ruta X-500, Aysén CL-Región de Aysén del General Carlos Ibáñez del Campo (-45.3020,-72.3490)",2024-02-07 20:49,4.0,-45.302043,-72.348989,True,False,True,S161162993,
pasfin1,Cometocino patagónico,Phrygilus patagonicus,L29194556,"Ruta X-500, Aysén CL-Región de Aysén del General Carlos Ibáñez del Campo (-45.3020,-72.3490)",2024-02-07 20:49,5.0,-45.302043,-72.348989,True,False,True,S161162993,
cosswa1,Cisne coscoroba,Coscoroba coscoroba,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,5.0,-36.7409822,-73.0855627,True,False,True,S160943788,
yebpin1,Pato jergón grande,Anas georgica,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,1.0,-36.7409822,-73.0855627,True,False,True,S160943788,
yebtea1,Pato jergón chico,Anas flavirostris,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,16.0,-36.7409822,-73.0855627,True,False,True,S160943788,
bknsti,Perrito,Himantopus mexicanus,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,183.0,-36.7409822,-73.0855627,True,True,True,S160943788,
whimbr,Zarapito común,Numenius phaeopus,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,87.0,-36.7409822,-73.0855627,True,False,True,S160943788,
hudgod,Zarapito de pico recto,Limosa haemastica,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,5.0,-36.7409822,-73.0855627,True,False,True,S160943788,
lesyel,Pitotoy chico,Tringa flavipes,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,300.0,-36.7409822,-73.0855627,True,False,True,S160943788,
greyel,Pitotoy grande,Tringa melanoleuca,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,18.0,-36.7409822,-73.0855627,True,False,True,S160943788,
brhgul2,Gaviota cáhuil,Chroicocephalus maculipennis,L29152182,"896 Manuel Gaete, Talcahuano, Bío Bío, CL (-36.741, -73.086)",2024-02-07 20:44,5.0,-36.7409822,-73.0855627,True,False,True,S160943788,
calqua,Codorniz,Callipepla californica,L20893569,Bajos de Huenutil,2024-02-07 20:41,3.0,-36.2827873,-71.7266927,True,False,True,S160897480,N
hrshaw,Peuco,Parabuteo unicinctus,L20893569,Bajos de Huenutil,2024-02-07 20:41,1.0,-36.2827873,-71.7266927,True,False,True,S160897480,
lotmea1,Loica común,Leistes loyca,L20893569,Bajos de Huenutil,2024-02-07 20:41,1.0,-36.2827873,-71.7266927,True,False,True,S160897480,
ausbla1,Tordo,Curaeus curaeus,L20893569,Bajos de Huenutil,2024-02-07 20:41,9.0,-36.2827873,-71.7266927,True,False,True,S160897480,
whshil1,Picaflor cordillerano,Oreotrochilus leucopleurus,L29155881,Valle Del Rodriguez,2024-02-07 20:38,2.0,-36.1248681,-70.6479363,True,False,True,S160963538,
gybsee1,Perdicita cojón,Thinocorus orbignyianus,L29155881,Valle Del Rodriguez,2024-02-07 20:38,1.0,-36.1248681,-70.6479363,True,False,True,S160963538,
soasni3,Becacina común,Gallinago magellanica,L29155881,Valle Del Rodriguez,2024-02-07 20:38,4.0,-36.1248681,-70.6479363,True,False,True,S160963538,
rebhaw2,Aguilucho común,Geranoaetus polyosoma,L29155881,Valle Del Rodriguez,2024-02-07 20:38,2.0,-36.1248681,-70.6479363,True,False,True,S160963538,
bawswa1,Golondrina de dorso negro,Pygochelidon cyanoleuca,L29155881,Valle Del Rodriguez,2024-02-07 20:38,6.0,-36.1248681,-70.6479363,True,False,True,S160963538,
chimoc1,Tenca chilena,Mimus thenca,L29155881,Valle Del Rodriguez,2024-02-07 20:38,1.0,-36.1248681,-70.6479363,True,False,True,S160963538,
rucspa1,Chincol,Zonotrichia capensis,L29155881,Valle Del Rodriguez,2024-02-07 20:38,2.0,-36.1248681,-70.6479363,True,False,True,S160963538,
mosfin1,Yal común,Rhopospina fruticeti,L29155881,Valle Del Rodriguez,2024-02-07 20:38,2.0,-36.1248681,-70.6479363,True,False,True,S160963538,
gryfin1,Chirihue común,Sicalis luteola,L29155881,Valle Del Rodriguez,2024-02-07 20:38,3.0,-36.1248681,-70.6479363,True,False,True,S160963538,
whfibi,Cuervo de pantano común,Plegadis chihi,L29143890,"559 Washington, Nueva Toltén, Araucanía, CL (-39.18, -73.164)",2024-02-07 20:37,2.0,-39.1800144,-73.1641785,True,False,True,S160898808,
categr1,Garza bueyera,Ardea ibis,L29143890,"559 Washington, Nueva Toltén, Araucanía, CL (-39.18, -73.164)",2024-02-07 20:37,11.0,-39.1800144,-73.1641785,True,False,True,S160898808,
houspa,Gorrión,Passer domesticus,L29143890,"559 Washington, Nueva Toltén, Araucanía, CL (-39.18, -73.164)",2024-02-07 20:37,1.0,-39.1800144,-73.1641785,True,False,True,S160898808,N
chipig2,Torcaza,Patagioenas araucana,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,2.0,-35.2455179,-71.5019869,True,False,True,S160897978,
pigdov1,Tortolita cuyana,Columbina picui,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,9.0,-35.2455179,-71.5019869,True,False,True,S160897978,
plurai1,Pidén común,Pardirallus sanguinolentus,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,2.0,-35.2455179,-71.5019869,True,False,True,S160897978,
blkvul,Jote de cabeza negra,Coragyps atratus,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,5.0,-35.2455179,-71.5019869,True,False,True,S160897978,
turvul,Jote de cabeza colorada,Cathartes aura,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,1.0,-35.2455179,-71.5019869,True,False,True,S160897978,
fiediu1,Diucón,Pyrope pyrope,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,1.0,-35.2455179,-71.5019869,True,False,True,S160897978,
houwre4,Chercán común,Troglodytes musculus,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,1.0,-35.2455179,-71.5019869,True,False,True,S160897978,
codfin1,Diuca común,Diuca diuca,L29143749,"Puntode Observación, Medias Aguas, Maule, CL (-35.246, -71.502)",2024-02-07 20:27,8.0,-35.2455179,-71.5019869,True,False,True,S160897978,
greegr,Garza grande,Ardea alba,L5159277,San José de Mariquina,2024-02-07 20:22,10.0,-39.5390485,-72.9630375,True,False,False,S161093948,
ruthaw1,Aguilucho de cola rojiza,Buteo ventralis,L6311238,Puerto Klocker--Fundo Los Arenales,2024-02-07 20:22,1.0,-41.0249085,-72.6519281,True,False,False,S160999562,
y00678,Traro,Caracara plancus,L6311238,Puerto Klocker--Fundo Los Arenales,2024-02-07 20:22,2.0,-41.0249085,-72.6519281,True,False,False,S160999562,
slbpar1,Choroy,Enicognathus leptorhynchus,L29143226,"Ruta T-835, Río Bueno CL-Región de Los Ríos (-40.3550,-72.6894)",2024-02-07 20:22,3.0,-40.354997,-72.689426,True,False,True,S160895190,
shicow,Mirlo común,Molothrus bonariensis,L6311238,Puerto Klocker--Fundo Los Arenales,2024-02-07 20:22,2.0,-41.0249085,-72.6519281,True,False,False,S160999562,
uplgoo1,Caiquén,Chloephaga picta,L606243,Humedal Tres Puentes,2024-02-07 20:19,47.0,-53.1162328,-70.8813,True,False,False,S160898935,
ashgoo1,Canquén común,Chloephaga poliocephala,L606243,Humedal Tres Puentes,2024-02-07 20:19,3.0,-53.1162328,-70.8813,True,False,False,S160898935,
creduc1,Pato juarjual,Lophonetta specularioides,L606243,Humedal Tres Puentes,2024-02-07 20:19,22.0,-53.1162328,-70.8813,True,False,False,S160898935,
redsho1,Pato cuchara,Spatula platalea,L606243,Humedal Tres Puentes,2024-02-07 20:19,17.0,-53.1162328,-70.8813,True,False,False,S160898935,
chiwig1,Pato real,Mareca sibilatrix,L606243,Humedal Tres Puentes,2024-02-07 20:19,6.0,-53.1162328,-70.8813,True,False,False,S160898935,
regcoo1,Tagua común,Fulica armillata,L606243,Humedal Tres Puentes,2024-02-07 20:19,3.0,-53.1162328,-70.8813,True,False,False,S160898935,
magoys1,Pilpilén austral,Haematopus leucopodus,L606243,Humedal Tres Puentes,2024-02-07 20:19,3.0,-53.1162328,-70.8813,True,False,False,S160898935,
wilpha,Pollito de mar tricolor,Phalaropus tricolor,L606243,Humedal Tres Puentes,2024-02-07 20:19,1.0,-53.1162328,-70.8813,True,False,False,S160898935,
whrsan,Playero de lomo blanco,Calidris fuscicollis,L606243,Humedal Tres Puentes,2024-02-07 20:19,9.0,-53.1162328,-70.8813,True,False,False,S160898935,
chifla1,Flamenco chileno,Phoenicopterus chilensis,L606243,Humedal Tres Puentes,2024-02-07 20:19,49.0,-53.1162328,-70.8813,True,False,False,S160898935,
ausneg1,Colegial austral,Lessonia rufa,L606243,Humedal Tres Puentes,2024-02-07 20:19,3.0,-53.1162328,-70.8813,True,False,False,S160898935,
pibgre,Picurio,Podilymbus podiceps,L29143596,"Avenida Costanera Andalien Poniente 220, Concepción CL-Biobío Region -36.77511, -73.04349",2024-02-07 20:17,7.0,-36.775112,-73.04349,True,False,True,S160896988,
cocher1,Garza cuca,Ardea cocoi,L29143596,"Avenida Costanera Andalien Poniente 220, Concepción CL-Biobío Region -36.77511, -73.04349",2024-02-07 20:17,2.0,-36.775112,-73.04349,True,False,True,S160896988,
yewbla2,Trile,Agelasticus thilius,L29143596,"Avenida Costanera Andalien Poniente 220, Concepción CL-Biobío Region -36.77511, -73.04349",2024-02-07 20:17,1.0,-36.775112,-73.04349,True,False,True,S160896988,
monpar,Cotorra,Myiopsitta monachus,L29061066,"15 Scipion Borgoño, Concón, Valparaíso, CL (-32,931, -71,531)",2024-02-07 20:16,5.0,-32.9308234,-71.5311934,True,False,True,S160895241,N
rutpla1,Rara,Phytotoma rara,L29061066,"15 Scipion Borgoño, Concón, Valparaíso, CL (-32,931, -71,531)",2024-02-07 20:16,3.0,-32.9308234,-71.5311934,True,False,True,S160895241,
lakduc1,Pato rana de pico delgado,Oxyura vittata,L2958047,Laguna Lomas del Carmen (Los Patos),2024-02-07 20:15,1.0,-38.7219267,-72.6565817,True,False,False,S160894805,
spfgal1,Tagüita común,Porphyriops melanops,L2958047,Laguna Lomas del Carmen (Los Patos),2024-02-07 20:15,1.0,-38.7219267,-72.6565817,True,False,False,S160894805,
whwcoo1,Tagua chica,Fulica leucoptera,L2958047,Laguna Lomas del Carmen (Los Patos),2024-02-07 20:15,1.0,-38.7219267,-72.6565817,True,False,False,S160894805,
whttre2,Comesebo grande,Pygarrhichas albogularis,L2958047,Laguna Lomas del Carmen (Los Patos),2024-02-07 20:15,1.0,-38.7219267,-72.6565817,True,False,False,S160894805,
tuttyr1,Cachudito común,Anairetes parulus,L2958047,Laguna Lomas del Carmen (Los Patos),2024-02-07 20:15,1.0,-38.7219267,-72.6565817,True,False,False,S160894805,
grbfir1,Picaflor chico,Sephanoides sephaniodes,L12344373,"Vertedero Municipal, Chaitén.",2024-02-07 20:13,1.0,-42.9801195,-72.5984877,True,False,True,S160898348,
wepdov1,Paloma de alas blancas,Zenaida meloda,L29069916,"1298 Avenida Chile, Arica, Arica y Parinacota, CL (-18.472, -70.314)",2024-02-07 20:09,3.0,-18.4722296,-70.3137606,True,False,True,S160953638,
bcnher,Huairavo común,Nycticorax nycticorax,L29069916,"1298 Avenida Chile, Arica, Arica y Parinacota, CL (-18.472, -70.314)",2024-02-07 20:09,2.0,-18.4722296,-70.3137606,True,False,True,S160953638,
perfal,Halcón peregrino,Falco peregrinus,L29069916,"1298 Avenida Chile, Arica, Arica y Parinacota, CL (-18.472, -70.314)",2024-02-07 20:09,1.0,-18.4722296,-70.3137606,True,False,True,S160953638,
auspar1,Cachaña,Enicognathus ferrugineus,L27099188,Pucón--Plaza de Armas,2024-02-07 20:04,4.0,-39.273145,-71.977749,True,False,False,S160894590,
blcsis2,Jilguero austral,Spinus barbatus,L29143206,Casa Gonzalo,2024-02-07 20:02,3.0,-35.7482557,-71.5532313,True,False,True,S160895049,
soater1,Gaviotín sudamericano,Sterna hirundinacea,L5227538,Caleta Angelmó,2024-02-07 20:01,4.0,-41.4867865,-72.9636584,True,False,False,S160896700,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L5227538,Caleta Angelmó,2024-02-07 20:01,2.0,-41.4867865,-72.9636584,True,False,False,S160896700,
blnswa2,Cisne de cuello negro,Cygnus melancoryphus,L21808143,SN Humedal Los Batros y Laguna Grande--Bordes Laguna Grande San Pedro de la Paz,2024-02-07 19:54,15.0,-36.8460989,-73.1097,True,False,False,S161019440,
giahum1,Picaflor gigante,Patagona gigas,L29142807,PATIO CASA,2024-02-07 19:43,1.0,-33.0579436,-71.3461493,True,False,True,S160892728,
ameoys,Pilpilén común,Haematopus palliatus,L28597917,"Carretera Austral, Puerto Montt CL-Región de Los Lagos -41.60202, -72.69974",2024-02-07 19:28,2.0,-41.602021,-72.699738,True,False,True,S161080636,
dolgul2,Gaviota austral,Leucophaeus scoresbii,L28597917,"Carretera Austral, Puerto Montt CL-Región de Los Lagos -41.60202, -72.69974",2024-02-07 19:28,2.0,-41.602021,-72.699738,True,False,True,S161080636,
perboo1,Piquero de Humboldt,Sula variegata,L13521651,El Quisco--Costanera Azul,2024-02-07 19:28,3.0,-33.4060649,-71.6990015,True,False,False,S164536422,
snoegr,Garza chica,Egretta thula,L13521651,El Quisco--Costanera Azul,2024-02-07 19:28,1.0,-33.4060649,-71.6990015,True,False,False,S164536422,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L13521651,El Quisco--Costanera Azul,2024-02-07 19:28,3.0,-33.4060649,-71.6990015,True,False,False,S164536422,
seacin1,Churrete costero,Cinclodes nigrofumosus,L13521651,El Quisco--Costanera Azul,2024-02-07 19:28,2.0,-33.4060649,-71.6990015,True,False,False,S164536422,
willet1,Playero grande,Tringa semipalmata,L629582,Rocuant--Canal El Morro,2024-02-07 19:25,1.0,-36.7354449,-73.0929422,True,True,False,S160892326,
redkno,Playero ártico,Calidris canutus,L629582,Rocuant--Canal El Morro,2024-02-07 19:25,1.0,-36.7354449,-73.0929422,True,False,False,S160892326,
refcoo1,Tagua de frente roja,Fulica rufifrons,L3099689,Pichilemu--Laguna El Bajel,2024-02-07 19:23,2.0,-34.3911455,-71.9996846,True,False,False,S160895273,
rinkin1,Martín pescador,Megaceryle torquata,L29142506,"Sendero de Los Espíritus, Panguipulli CL-Región de Los Ríos -39.86842, -71.91841",2024-02-07 19:23,1.0,-39.868421,-71.918414,True,False,True,S160890985,
chifli1,Pitío austral,Colaptes pitius,L3099689,Pichilemu--Laguna El Bajel,2024-02-07 19:23,1.0,-34.3911455,-71.9996846,True,False,False,S160895273,
wrlrus1,Trabajador,Phleocryptes melanops,L3099689,Pichilemu--Laguna El Bajel,2024-02-07 19:23,1.0,-34.3911455,-71.9996846,True,False,False,S160895273,
mcrtyr1,Siete colores,Tachuris rubrigastra,L3099689,Pichilemu--Laguna El Bajel,2024-02-07 19:23,1.0,-34.3911455,-71.9996846,True,False,False,S160895273,
ocftap1,Churrín de la Mocha,Eugralla paradoxa,L29144243,"Canteras Temuco, Araucanía, CL (-38.721, -72.594)",2024-02-07 19:18,2.0,-38.7213817,-72.5944767,True,False,True,S160900746,
strwoo6,Carpinterito,Dryobates lignarius,L29151110,"Bifurcación Antillanca - Pampa Frutilla, Puyehue, Los Lagos, CL (-40.755, -72.078)",2024-02-07 19:15,1.0,-40.7548023,-72.0776612,True,False,True,S160937810,
buwcin1,Churrete acanelado,Cinclodes fuscus,L29151110,"Bifurcación Antillanca - Pampa Frutilla, Puyehue, Los Lagos, CL (-40.755, -72.078)",2024-02-07 19:15,1.0,-40.7548023,-72.0776612,True,False,True,S160937810,
pmtspi1,Tijeral común,Leptasthenura aegithaloides,L10166542,Condominio San Javier (Propiedad Privada),2024-02-07 19:13,1.0,-33.4294414,-71.6879567,True,False,True,S160982212,
gyhsif1,Cometocino de Gay,Phrygilus gayi,L10166542,Condominio San Javier (Propiedad Privada),2024-02-07 19:13,1.0,-33.4294414,-71.6879567,True,False,True,S160982212,
gregre1,Huala,Podiceps major,L21726549,Valdivia--Terminal de buses,2024-02-07 19:09,4.0,-39.8150114,-73.2350242,True,False,False,S160891434,
flistd1,Quetru no volador,Tachyeres pteneres,L18134473,Palqui,2024-02-07 18:55,2.0,-42.4106958,-73.515985,True,False,False,S160892489,
parjae,Salteador chico,Stercorarius parasiticus,L18134473,Palqui,2024-02-07 18:55,6.0,-42.4106958,-73.515985,True,False,False,S160892489,
fragul,Gaviota de Franklin,Leucophaeus pipixcan,L18134473,Palqui,2024-02-07 18:55,2.0,-42.4106958,-73.515985,True,False,False,S160892489,
sooshe,Fardela negra,Ardenna grisea,L18134473,Palqui,2024-02-07 18:55,1.0,-42.4106958,-73.515985,True,False,False,S160892489,
impcor1,Cormorán imperial,Leucocarbo atriceps,L18134473,Palqui,2024-02-07 18:55,6.0,-42.4106958,-73.515985,True,False,False,S160892489,
whtkit,Bailarín,Elanus leucurus,L3010615,Río Elqui--Tramo Altovalsol-Algarrobito,2024-02-07 18:49,1.0,-29.9339881,-71.1422579,True,False,False,S162479074,
sheowl,Nuco,Asio flammeus,L29144863,"Sendero Laguna Verde, Ensenada, Los Lagos, CL (-41.202, -72.539)",2024-02-07 18:46,2.0,-41.2024602,-72.5394603,True,False,True,S160904260,
blaoys1,Pilpilén negro,Haematopus ater,L29153146,"16970 Ruta 1, Antofagasta, Antofagasta, CL (-23.748, -70.446)",2024-02-07 18:45,2.0,-23.7475548,-70.4458021,True,False,True,S160949140,
grygul,Gaviota garuma,Leucophaeus modestus,L29153146,"16970 Ruta 1, Antofagasta, Antofagasta, CL (-23.748, -70.446)",2024-02-07 18:45,3.0,-23.7475548,-70.4458021,True,False,True,S160949140,
belgul,Gaviota peruana,Larus belcheri,L29153146,"16970 Ruta 1, Antofagasta, Antofagasta, CL (-23.748, -70.446)",2024-02-07 18:45,2.0,-23.7475548,-70.4458021,True,False,True,S160949140,
blkski,Rayador,Rynchops niger,L29153146,"16970 Ruta 1, Antofagasta, Antofagasta, CL (-23.748, -70.446)",2024-02-07 18:45,3.0,-23.7475548,-70.4458021,True,False,True,S160949140,
eleter1,Gaviotín elegante,Thalasseus elegans,L29153146,"16970 Ruta 1, Antofagasta, Antofagasta, CL (-23.748, -70.446)",2024-02-07 18:45,1.0,-23.7475548,-70.4458021,True,False,True,S160949140,
silgre1,Blanquillo,Podiceps occipitalis,L22161609,Punta Arenas--Muelle Prat,2024-02-07 18:36,1.0,-53.1673433,-70.9082716,True,False,False,S161648793,
relcor1,Lile,Poikilocarbo gaimardi,L6593051,Calfuco,2024-02-07 17:54,2.0,-39.790138,-73.3908391,True,False,False,S160886583,
spetyr1,Run-run,Hymenops perspicillatus,L6593051,Calfuco,2024-02-07 17:54,1.0,-39.790138,-73.3908391,True,False,False,S160886583,
bcbeag1,Águila,Geranoaetus melanoleucus,L12429211,Tunga Sur--Acantilados,2024-02-07 17:23,1.0,-31.6199,-71.39704,True,False,False,S160904297,
andduc1,Pato rana de pico ancho,Oxyura ferruginea,L1074030,Pucón--La Poza,2024-02-07 17:06,1.0,-39.2775731,-71.979914,True,False,False,S160887782,
whtgre3,Pimpollo común,Rollandia rolland,L1074030,Pucón--La Poza,2024-02-07 17:06,1.0,-39.2775731,-71.979914,True,False,False,S160887782,
saffin,Chirihue azafrán,Sicalis flaveola,L1074030,Pucón--La Poza,2024-02-07 17:06,1.0,-39.2775731,-71.979914,True,False,False,S160887782,
chisku1,Salteador chileno,Stercorarius chilensis,L7988120,"Leñadura, Nuestra casa",2024-02-07 16:48,1.0,-53.2145727,-70.9476647,True,False,True,S160899558,
incter1,Gaviotín monja,Larosterna inca,L7911704,Caleta Chome,2024-02-07 16:44,22.0,-36.7729185,-73.2110217,True,False,False,S160879920,
truter,Gaviotín piquerito,Sterna trudeaui,L7911704,Caleta Chome,2024-02-07 16:44,12.0,-36.7729185,-73.2110217,True,False,False,S160879920,
pifshe,Fardela blanca,Ardenna creatopus,L7911704,Caleta Chome,2024-02-07 16:44,24.0,-36.7729185,-73.2110217,True,False,False,S160879920,
guacor1,Guanay,Leucocarbo bougainvilliorum,L7911704,Caleta Chome,2024-02-07 16:44,38.0,-36.7729185,-73.2110217,True,False,False,S160879920,
bichaw4,Peuquito,Astur chilensis,L29145506,"Parque Nacional Puyehue (Bosque de Coihues), Puyehue CL-Región de Los Lagos",2024-02-07 16:32,1.0,-40.747955,-72.089348,True,False,True,S160907836,
magwoo1,Carpintero negro,Campephilus magellanicus,L29145506,"Parque Nacional Puyehue (Bosque de Coihues), Puyehue CL-Región de Los Lagos",2024-02-07 16:32,2.0,-40.747955,-72.089348,True,False,True,S160907836,
limalb1,Albatros de manto claro,Phoebetria palpebrata,L29196026,Drake Passage,2024-02-07 16:28,1.0,-58.644,-66.041,True,False,True,S161171451,
wispet,Golondrina de mar de Wilson/fueguina,Oceanites oceanicus,L29196026,Drake Passage,2024-02-07 16:28,1.0,-58.644,-66.041,True,False,True,S161171451,
cappet,Petrel damero,Daption capense,L29196026,Drake Passage,2024-02-07 16:28,2.0,-58.644,-66.041,True,False,True,S161171451,
stbbit1,Huairavillo,Botaurus involucris,L2297155,Humedal el Membrillo,2024-02-07 16:21,1.0,-33.3443051,-71.6503978,True,False,False,S160877507,
burpar,Tricahue,Cyanoliseus patagonus,L29174535,Curillinque camino a El colorado,2024-02-07 16:15,20.0,-35.8058151,-70.926613,True,False,True,S161063707,
cinhar1,Vari ceniciento,Circus cinereus,L29168157,"Punta Arenas, Magallanes y la Antártica Chilena, CL (-52,802, -70,812)",2024-02-07 15:35,1.0,-52.8024767,-70.8124367,True,False,True,S161031016,
demwir1,Colilarga,Sylviorthorhynchus desmursii,L571105,MN Cerro Ñielol,2024-02-07 15:06,2.0,-38.7280913,-72.5881505,True,False,False,S160878730,
wbgtyr1,Dormilona de ceja blanca,Muscisaxicola albilora,L29140750,"Camino Lago Laja, Antuco, Bío Bío, CL (-37.378, -71.37)",2024-02-07 14:54,3.0,-37.3782713,-71.3702881,True,False,True,S160881510,
plsfin1,Pájaro plomo,Geospizopsis unicolor,L29140750,"Camino Lago Laja, Antuco, Bío Bío, CL (-37.378, -71.37)",2024-02-07 14:54,6.0,-37.3782713,-71.3702881,True,False,True,S160881510,
pershe2,Picaflor de Cora,Thaumastura cora,L4954861,Chaca--Sector interior,2024-02-07 14:43,1.0,-18.8379833,-70.1204538,True,False,False,S206748076,
barswa,Golondrina bermeja,Hirundo rustica,L4954861,Chaca--Sector interior,2024-02-07 14:43,3.0,-18.8379833,-70.1204538,True,False,False,S206748076,
tamcon1,Comesebo de los tamarugales,Conirostrum tamarugense,L4954861,Chaca--Sector interior,2024-02-07 14:43,1.0,-18.8379833,-70.1204538,True,False,False,S206748076,
chtsee1,Corbatita del norte,Sporophila telasco,L4954861,Chaca--Sector interior,2024-02-07 14:43,2.0,-18.8379833,-70.1204538,True,False,False,S206748076,
